trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,eval/priority_l2_norm,eval/priority_diff_mean,eval/priority_diff_std,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/l1_adj_reg,hparam/l2_adj_reg,hparam/priority_reg,hparam/init_temperature,hparam/temperature,hparam/shift,hparam/hard_threshold,hparam/symmetric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/l1_adj_reg,config/l2_adj_reg,config/priority_reg,config/hidden_size,config/init_temperature,config/temperature,config/shift,config/hard_threshold,config/anneal,config/symmetric
33b05_00123,3.8112000000000004,1905.6,0.8066834170854271,0.4779659224635737,0.5220340775364263,0.6316413653545054,0.9923776,0.006132414015563881,0.0,0.9285850585737851,2613.9357202022024,20.985889434814453,0.3434602618217468,0.3233759105205536,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.0015270278548178747,0.0004978972464531673,0.0037756714780798626,0.0019376402045832408,0.45,0.0006426997333529418,0.010916505824387636,0.0,0.0,26353.68421149254,True,,,1,f8ca53a0e42940d4b0c7b46a41115e04,2023-05-12_21-37-16,1683920236,26353.68421149254,183474,c32,172.16.6.32,26353.68421149254,0,1,0.013207197189331055,"123_l1_adj_reg=0.0005,l2_adj_reg=0.0038,learning_rate=0.0015,priority_reg=0.0019,shift=0.0109,temperature=0.0006",0.3,False,64,2000,False,0.0015270278548178747,0.0004978972464531673,0.0037756714780798626,0.001937640204583241,,0.45,0.0006426997333529418,0.010916505824387636,False,cosine,False
33b05_00124,3.1963999999999997,1598.2,0.8704020100502513,0.43034590412789325,0.5696540958721068,0.6869776448293768,0.9936071999999999,0.005404217571872094,0.0,0.9510656573055188,2617.3989750156006,21.249813079833984,0.27370697259902954,0.24314458668231964,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.0012019812444502005,0.00020270443497794866,0.004400346019450152,0.0015339798322054983,0.45,0.0006894072887054938,0.01429938782082688,0.0,0.0,26406.040610551834,True,,,1,2c6209d8220040e3bc6b8cad75d72780,2023-05-12_21-39-30,1683920370,26406.040610551834,181984,c32,172.16.6.32,26406.040610551834,0,1,0.007391452789306641,"124_l1_adj_reg=0.0002,l2_adj_reg=0.0044,learning_rate=0.0012,priority_reg=0.0015,shift=0.0143,temperature=0.0007",0.3,False,64,2000,False,0.0012019812444502003,0.00020270443497794866,0.004400346019450153,0.0015339798322054983,,0.45,0.0006894072887054938,0.01429938782082688,False,cosine,False
33b05_00125,1.8801999999999999,940.1,0.9252261306532663,0.27825865215436596,0.721741347845634,0.8059026548220727,0.9962395999999998,0.0031905971533405576,0.0,0.9776772485871963,2566.878594343999,17.2092227935791,0.20977266132831573,0.20344683527946472,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.007002513846344438,0.00022186213838126047,0.003848507958709703,0.0012089944227397724,0.45,0.0009177350667357063,0.01691677815437127,0.0,0.0,25905.63721370697,True,,,1,c832c8d46bf04139818c7f8153c2ff51,2023-05-12_21-37-21,1683920241,25905.63721370697,182918,c32,172.16.6.32,25905.63721370697,0,1,0.014456510543823242,"125_l1_adj_reg=0.0002,l2_adj_reg=0.0038,learning_rate=0.0070,priority_reg=0.0012,shift=0.0169,temperature=0.0009",0.3,False,64,2000,False,0.007002513846344438,0.00022186213838126044,0.003848507958709703,0.0012089944227397726,,0.45,0.0009177350667357063,0.016916778154371273,False,cosine,False
33b05_00126,2.313,1156.5,0.840854271356784,0.32367528751860747,0.6763247124813926,0.7474475185346826,0.995374,0.003386153784121604,0.0,0.9454095002248046,2620.2190309839984,25.098953247070312,0.3669922649860382,0.3565961718559265,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.004425980281161742,0.0005962099242649628,0.0022034933041572185,0.0010667307048794455,0.45,0.0009242710729042847,0.0060252649077783774,0.0,0.0,26427.989877462387,True,,,1,cb6200e7a16c402090528df32c01a483,2023-05-12_21-46-09,1683920769,26427.989877462387,182654,c32,172.16.6.32,26427.989877462387,0,1,0.009760856628417969,"126_l1_adj_reg=0.0006,l2_adj_reg=0.0022,learning_rate=0.0044,priority_reg=0.0011,shift=0.0060,temperature=0.0009",0.3,False,64,2000,False,0.004425980281161742,0.000596209924264963,0.0022034933041572185,0.0010667307048794457,,0.45,0.0009242710729042847,0.0060252649077783774,False,cosine,False
33b05_00127,2.0060000000000002,1003.0,0.8884924623115577,0.2873865914765335,0.7126134085234666,0.7864873770624904,0.995988,0.0031494697794443695,0.0,0.9677296866980765,2585.695001799098,11.194063186645508,0.18510153889656067,0.18503805994987488,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.007868523232620368,0.00042798036603455044,0.0025606030995877884,0.0024107104078685765,0.45,0.000800965243363392,0.00594240249231042,0.0,0.0,26092.32834672928,True,,,1,2f44fd3440484f819c3fe10744a7575a,2023-05-12_21-46-28,1683920788,26092.32834672928,183745,c32,172.16.6.32,26092.32834672928,0,1,0.01256251335144043,"127_l1_adj_reg=0.0004,l2_adj_reg=0.0026,learning_rate=0.0079,priority_reg=0.0024,shift=0.0059,temperature=0.0008",0.3,False,64,2000,False,0.007868523232620368,0.00042798036603455044,0.002560603099587789,0.002410710407868577,,0.45,0.000800965243363392,0.00594240249231042,False,cosine,False
33b05_00128,3.3991999999999996,1699.6,0.8880904522613067,0.41926606524413923,0.5807339347558607,0.6932143193589386,0.9932016000000001,0.00595500181444295,0.0,0.9536166531824479,2576.261978580699,14.499380111694336,0.2799799144268036,0.2508026957511902,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.009992206606771737,0.00015464742560934952,0.00223169282324073,0.0013785465201168704,0.45,0.0005467892681758112,0.005450732438628653,0.0,0.0,25976.58787727356,True,,,1,f9815c6f0f644c88b77a97c5a2499d9b,2023-05-12_21-45-06,1683920706,25976.58787727356,183132,c32,172.16.6.32,25976.58787727356,0,1,0.015500068664550781,"128_l1_adj_reg=0.0002,l2_adj_reg=0.0022,learning_rate=0.0100,priority_reg=0.0014,shift=0.0055,temperature=0.0005",0.3,False,64,2000,False,0.009992206606771739,0.00015464742560934952,0.00223169282324073,0.0013785465201168702,,0.45,0.0005467892681758112,0.005450732438628653,False,cosine,False
33b05_00129,1.8326,916.3,0.904824120603015,0.25662236398030586,0.7433776360196942,0.809533698481429,0.9963348000000002,0.00293093020442724,0.0,0.9698222943069041,2586.213380705,16.88785171508789,0.2718507647514343,0.24898353219032288,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.008695916224716119,0.0003627690550503981,0.0039106503730449976,0.0013662174245062052,0.45,0.0005484901859838294,0.015968816374430716,0.0,0.0,26078.86647462845,True,,,1,41a68c8f9bd64ef8821937b828b315ac,2023-05-12_21-46-50,1683920810,26078.86647462845,183263,c32,172.16.6.32,26078.86647462845,0,1,0.012053728103637695,"129_l1_adj_reg=0.0004,l2_adj_reg=0.0039,learning_rate=0.0087,priority_reg=0.0014,shift=0.0160,temperature=0.0005",0.3,False,64,2000,False,0.008695916224716119,0.0003627690550503981,0.0039106503730449976,0.0013662174245062052,,0.45,0.0005484901859838294,0.01596881637443072,False,cosine,False
33b05_00130,3.0118,1505.9,0.8124623115577888,0.40105416424502016,0.5989458357549798,0.6868801423667867,0.9939764,0.004567154550219754,0.0,0.9396840765052634,2605.697739631599,16.862022399902344,0.20927083492279053,0.21579615771770477,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.0047755957451953044,0.0007532790194601434,0.002581072848648165,0.0028891633113733335,0.45,0.0008147953743627824,0.01738319429511135,0.0,0.0,26274.989109754562,True,,,1,263f2f99e7a44ba388e5ace7d90ddfc7,2023-05-12_21-50-31,1683921031,26274.989109754562,183946,c32,172.16.6.32,26274.989109754562,0,1,0.0171966552734375,"130_l1_adj_reg=0.0008,l2_adj_reg=0.0026,learning_rate=0.0048,priority_reg=0.0029,shift=0.0174,temperature=0.0008",0.3,False,64,2000,False,0.004775595745195305,0.0007532790194601434,0.002581072848648165,0.0028891633113733335,,0.45,0.0008147953743627823,0.017383194295111353,False,cosine,False
33b05_00131,2.8268,1413.4,0.8403517587939697,0.3944705891464385,0.6055294108535616,0.7036165469721841,0.9943464000000001,0.004417967017458979,0.0,0.9470966867116518,2594.055499312999,27.197113037109375,0.36548465490341187,0.35349172353744507,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.004020149017953655,0.0005596466286538421,0.0014548521557145512,0.0010211286534406393,0.45,0.0008060810242753973,0.008569747677311916,0.0,0.0,26130.730604171753,True,,,1,b5c18c63d3b44ee9b2c01c21fbe9a343,2023-05-12_21-48-39,1683920919,26130.730604171753,184097,c32,172.16.6.32,26130.730604171753,0,1,0.016770601272583008,"131_l1_adj_reg=0.0006,l2_adj_reg=0.0015,learning_rate=0.0040,priority_reg=0.0010,shift=0.0086,temperature=0.0008",0.3,False,64,2000,False,0.004020149017953655,0.0005596466286538421,0.001454852155714551,0.001021128653440639,,0.45,0.0008060810242753973,0.008569747677311916,False,cosine,False
33b05_00132,3.2908,1645.4,0.8233165829145728,0.43119154887971617,0.5688084511202838,0.6702914678540113,0.9934184,0.005216725132051114,0.0,0.9365051554089143,2617.5029175672003,21.419082641601562,0.29110080003738403,0.26791200041770935,4.5,500.0,1000.0,0.29999999999999993,0.0,64.0,2000.0,0.0,0.0017341464639618442,0.0004650167000554716,0.0037828272922045643,0.0022384724717471817,0.45,0.0008056611331351042,0.008964032264874206,0.0,0.0,26389.995174646378,True,,,1,6162be193eaa4b59b8366a411a15ead9,2023-05-12_21-54-33,1683921273,26389.995174646378,184165,c32,172.16.6.32,26389.995174646378,0,1,0.018573284149169922,"132_l1_adj_reg=0.0005,l2_adj_reg=0.0038,learning_rate=0.0017,priority_reg=0.0022,shift=0.0090,temperature=0.0008",0.3,False,64,2000,False,0.0017341464639618444,0.00046501670005547166,0.0037828272922045647,0.0022384724717471817,,0.45,0.0008056611331351042,0.008964032264874208,False,cosine,False
