trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,eval/priority_l2_norm,eval/priority_diff_mean,eval/priority_diff_std,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/adj_reg,hparam/priority_reg,hparam/init_temperature,hparam/temperature,hparam/shift,hparam/hard_threshold,hparam/symmetric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/adj_reg,config/priority_reg,config/hidden_size,config/init_temperature,config/temperature,config/shift,config/hard_threshold,config/anneal,config/symmetric
4092c_00000,9.756499999999999,7805.2,0.625151705377694,0.6778109342420572,0.3221890657579428,0.4213722063373547,0.987804375,0.009467256277736414,0.0,0.7529273145603819,1432.2007760322,19.870590209960938,0.25976893305778503,0.24582955241203308,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0007548630136636749,0.02606867120755193,0.004762827050215919,0.45,0.002,0.01,0.0,0.0,7201.8653309345245,True,,,1,40b355fee3a246e395921404d3562a35,2023-05-03_15-25-53,1683120353,7201.8653309345245,103905,hostname,127.0.0.1,7201.8653309345245,0,1,0.004498481750488281,"0_adj_reg=0.0261,learning_rate=0.0008,priority_reg=0.0048",0.3,False,64,2000,False,0.0007548630136636749,0.02606867120755193,0.004762827050215919,,0.45,0.002,0.01,False,cosine,False
4092c_00001,7.699000000000001,6159.2,0.9076794308432726,0.5474121312337241,0.4525878687662758,0.5990845812701222,0.99037625,0.009001591572067058,0.0,0.9819063121666636,1384.4382561799998,56.99381637573242,0.3502848446369171,0.4270591735839844,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.01925897764838464,0.02021120074728276,0.0020071714041254222,0.45,0.002,0.01,0.0,0.0,6932.871439933777,True,,,1,bba9b157d5474683952296c8dd64f761,2023-05-03_15-21-30,1683120090,6932.871439933777,103947,hostname,127.0.0.1,6932.871439933777,0,1,0.004698038101196289,"1_adj_reg=0.0202,learning_rate=0.0193,priority_reg=0.0020",0.3,False,64,2000,False,0.01925897764838464,0.02021120074728276,0.0020071714041254222,,0.45,0.002,0.01,False,cosine,False
4092c_00002,8.590250000000001,6872.2,0.7560577526679222,0.6129554938174923,0.38704450618250774,0.5117989129543283,0.9892621875,0.008983330211060393,0.0,0.8621877720357517,1575.9421326722,14.677734375,0.17111988365650177,0.18339286744594574,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0008062988753465228,0.03800184605807248,0.06598999813706659,0.45,0.002,0.01,0.0,0.0,7945.931987047195,True,,,1,b5a831e1588242e7bccc39fdce3bac2f,2023-05-03_15-38-23,1683121103,7945.931987047195,103949,hostname,127.0.0.1,7945.931987047195,0,1,0.004925251007080078,"2_adj_reg=0.0380,learning_rate=0.0008,priority_reg=0.0660",0.3,False,64,2000,False,0.0008062988753465228,0.03800184605807248,0.06598999813706659,,0.45,0.002,0.01,False,cosine,False
4092c_00003,10.622,8497.6,0.650721908349027,0.6896487992390015,0.3103512007609985,0.4182642091900745,0.9867225000000002,0.01074964461187522,0.0,0.8165995156540001,1613.8420314494,19.518539428710938,0.24235525727272034,0.2523772120475769,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.00014696572782643734,0.022939647575595086,0.0238788637907427,0.45,0.002,0.01,0.0,0.0,8106.4906549453735,True,,,1,223d68ee8c3c4d0ba11cbed994d07a8b,2023-05-03_15-41-03,1683121263,8106.4906549453735,103951,hostname,127.0.0.1,8106.4906549453735,0,1,0.005149126052856445,"3_adj_reg=0.0229,learning_rate=0.0001,priority_reg=0.0239",0.3,False,64,2000,False,0.00014696572782643734,0.022939647575595086,0.0238788637907427,,0.45,0.002,0.01,False,cosine,False
4092c_00004,6.51225,5209.8,0.9030759573132455,0.5193583409361571,0.48064165906384293,0.62633499944979,0.9918596874999999,0.0074723600132867276,0.0,0.9757695800940326,1135.3195207919998,19.060489654541016,0.10941699892282486,0.1339719593524933,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.003600175124187667,0.018463263532424813,0.001586112000562092,0.45,0.002,0.01,0.0,0.0,5732.954098939896,True,,,1,4cc710a7fe3f4b7dbf3a12c7c9de5c54,2023-05-03_15-01-30,1683118890,5732.954098939896,103955,hostname,127.0.0.1,5732.954098939896,0,1,0.004374980926513672,"4_adj_reg=0.0185,learning_rate=0.0036,priority_reg=0.0016",0.3,False,64,2000,False,0.003600175124187667,0.018463263532424813,0.0015861120005620918,,0.45,0.002,0.01,False,cosine,False
4092c_00005,10.122499999999999,8098.0,0.5789077212806026,0.6868576291648261,0.31314237083517393,0.4043083620770439,0.9873468750000001,0.009580287805346477,0.0,0.750912236271039,1281.3509999038001,18.545391082763672,0.31515634059906006,0.2919948697090149,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.00017908896859482654,0.045064260874632556,0.03467598297934554,0.45,0.002,0.01,0.0,0.0,6439.451828956604,True,,,1,322835a856044777a490e99666be954a,2023-05-03_15-13-16,1683119596,6439.451828956604,103958,hostname,127.0.0.1,6439.451828956604,0,1,0.0050601959228515625,"5_adj_reg=0.0451,learning_rate=0.0002,priority_reg=0.0347",0.3,False,64,2000,False,0.00017908896859482654,0.045064260874632556,0.03467598297934554,,0.45,0.002,0.01,False,cosine,False
4092c_00006,12.277,9821.6,0.8919857710818162,0.6824960319335069,0.3175039680664931,0.4673305259803103,0.98465375,0.01464907488889693,0.0,0.9737393548272198,1606.2409962812003,28.700231552124023,0.20710429549217224,0.346366822719574,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0191720883204934,0.014117279837003883,0.040418489885589395,0.45,0.002,0.01,0.0,0.0,8066.385303497314,True,,,1,a3964f49078a47b2b9830da2efab032f,2023-05-03_15-40-24,1683121224,8066.385303497314,103960,hostname,127.0.0.1,8066.385303497314,0,1,0.004595041275024414,"6_adj_reg=0.0141,learning_rate=0.0192,priority_reg=0.0404",0.3,False,64,2000,False,0.0191720883204934,0.014117279837003881,0.040418489885589395,,0.45,0.002,0.01,False,cosine,False
4092c_00007,9.194749999999999,7355.8,0.5136639464323081,0.6720295051046372,0.3279704948953628,0.39736450277611673,0.9885065625000001,0.007921022762156782,0.0,0.7160268321929892,1395.6946995552,18.57870101928711,0.3339046835899353,0.2819986045360565,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0001239703844003312,0.05897272893797282,0.058675671407936704,0.45,0.002,0.01,0.0,0.0,6996.511743068695,True,,,1,e99ee6beeea4443e83ac5ce79ecb15be,2023-05-03_15-22-33,1683120153,6996.511743068695,103963,hostname,127.0.0.1,6996.511743068695,0,1,0.0042111873626708984,"7_adj_reg=0.0590,learning_rate=0.0001,priority_reg=0.0587",0.3,False,64,2000,False,0.0001239703844003312,0.05897272893797282,0.0586756714079367,,0.45,0.002,0.01,False,cosine,False
4092c_00008,10.28825,8230.6,0.8686754551161332,0.6146721541870577,0.3853278458129424,0.5259937125702221,0.9871396875,0.01196906273564633,0.0,0.9690484737633309,1363.1115447634,30.399038314819336,0.2562023997306824,0.3073534369468689,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.014695471869968123,0.03405075862649142,0.013717023540257514,0.45,0.002,0.01,0.0,0.0,6837.154004573822,True,,,1,ef3e2eed679f4d21a7b0de3c0443c84b,2023-05-03_15-19-54,1683119994,6837.154004573822,103966,hostname,127.0.0.1,6837.154004573822,0,1,0.005815267562866211,"8_adj_reg=0.0341,learning_rate=0.0147,priority_reg=0.0137",0.3,False,64,2000,False,0.014695471869968125,0.03405075862649142,0.013717023540257514,,0.45,0.002,0.01,False,cosine,False
4092c_00009,10.24075,8192.6,0.5489851433354258,0.697505279520524,0.302494720479476,0.3876878351737344,0.9871990625,0.009504093850801532,0.0,0.7326592148313975,1247.223441832,18.680736541748047,0.3068253993988037,0.2807990312576294,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.00013675448863871152,0.030705160757169354,0.014212853326835523,0.45,0.002,0.01,0.0,0.0,6264.7908771038055,True,,,1,8a699062368d4b5e97a0cbe1e8a03119,2023-05-03_15-10-22,1683119422,6264.7908771038055,103967,hostname,127.0.0.1,6264.7908771038055,0,1,0.005678415298461914,"9_adj_reg=0.0307,learning_rate=0.0001,priority_reg=0.0142",0.3,False,64,2000,False,0.00013675448863871152,0.030705160757169354,0.014212853326835523,,0.45,0.002,0.01,False,cosine,False
