trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/init_penalty,hparam/penalty_fact,hparam/max_penalty,hparam/multiplier,hparam/dagness_tol,hparam/progress_rate,hparam/max_iter,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/hidden_size,config/init_penalty,config/penalty_fact,config/max_penalty,config/multiplier,config/dagness_tol,config/progress_rate,config/max_iter
d0ebd_00000,4.86,145.8,0.6622222222222223,0.412834236929484,0.587165763070516,0.621098003150661,0.8379999999999999,0.11805555555555555,0.0,0.8792592592592593,11599.807658465,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0009023456930218364,0.0006817866083229111,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,57914.48363113403,True,,,1,d0060ea69158406cbbd1708c02359ab7,2023-05-23_07-00-02,1684818002,57914.48363113403,324136,c03,172.16.6.3,57914.48363113403,0,1,0.006111621856689453,"0_lambda_reg=0.0007,learning_rate=0.0009",0.3,False,64,5000,True,0.0009023456930218362,0.0006817866083229111,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
d0ebd_00001,3.2866666666666666,98.6,0.7988888888888889,0.2979767004173903,0.7020232995826097,0.746343020803795,0.8904444444444446,0.08666666666666664,0.0,0.9250123456790125,11734.6132060598,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00045904641417172107,0.000625810358379239,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,58591.205451250076,True,,,1,4b1b2ea882c74d50b0d99dc128f44f65,2023-05-23_07-11-23,1684818683,58591.205451250076,324216,c03,172.16.6.3,58591.205451250076,0,1,0.00574803352355957,"1_lambda_reg=0.0006,learning_rate=0.0005",0.3,False,64,5000,True,0.00045904641417172107,0.000625810358379239,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
d0ebd_00002,3.2399999999999998,97.2,0.8055555555555556,0.29636347670317875,0.7036365232968211,0.7490775997635055,0.892,0.08638888888888892,0.0,0.9338441358024692,11233.9427964042,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0007313039918489724,0.0006165227085674104,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,56082.62790608406,True,,,1,9bb6490b276142c4952252e75cfa346f,2023-05-23_06-29-40,1684816180,56082.62790608406,324278,c03,172.16.6.3,56082.62790608406,0,1,0.004533529281616211,"2_lambda_reg=0.0006,learning_rate=0.0007",0.3,False,64,5000,True,0.0007313039918489724,0.0006165227085674104,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
d0ebd_00003,3.56,106.8,0.6533333333333333,0.27184244681419534,0.7281575531858047,0.6881423737506936,0.8813333333333334,0.06166666666666669,0.0,0.8965864197530864,11567.221648604998,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0005052018675526432,0.011772694064649362,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,57758.35530090332,True,,,1,431ee946833e439ab0c836b1594691bd,2023-05-23_06-57-35,1684817855,57758.35530090332,324281,c03,172.16.6.3,57758.35530090332,0,1,0.004421234130859375,"3_lambda_reg=0.0118,learning_rate=0.0005",0.3,False,64,5000,True,0.0005052018675526432,0.011772694064649362,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
d0ebd_00004,5.286666666666667,158.6,0.3622222222222222,0.3975600107259153,0.6024399892740847,0.4509560721382118,0.8237777777777777,0.060833333333333336,0.0,0.7795030864197531,11781.3223096068,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0004953439783545605,0.04957586858116393,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,58820.683166742325,True,,,1,4ab467ddb2e64ec19d73e1e30021c6eb,2023-05-23_07-15-18,1684818918,58820.683166742325,324283,c03,172.16.6.3,58820.683166742325,0,1,0.0039000511169433594,"4_lambda_reg=0.0496,learning_rate=0.0005",0.3,False,64,5000,True,0.0004953439783545605,0.04957586858116393,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
d0ebd_00005,4.3933333333333335,131.8,0.5111111111111111,0.32254704612932406,0.677452953870676,0.5825238921419202,0.8535555555555556,0.060833333333333336,0.0,0.8292577160493826,11543.676577783,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00021442917576696766,0.028368877477285052,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,57634.73743367195,True,,,1,1c1b2ab28b7c49cf9f7156a66382e976,2023-05-23_06-55-32,1684817732,57634.73743367195,324285,c03,172.16.6.3,57634.73743367195,0,1,0.005221366882324219,"5_lambda_reg=0.0284,learning_rate=0.0002",0.3,False,64,5000,True,0.00021442917576696763,0.028368877477285052,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
d0ebd_00006,4.913333333333333,147.4,0.34444444444444444,0.32580510225160086,0.674194897748399,0.45529772781533123,0.8362222222222222,0.0408333333333333,0.0,0.7623888888888889,11723.127656111401,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0003215790220514072,0.08447681852645761,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,58528.279418706894,True,,,1,c7aa8cd410b440dd889a7d98be04c1f8,2023-05-23_07-10-26,1684818626,58528.279418706894,324287,c03,172.16.6.3,58528.279418706894,0,1,0.005063533782958984,"6_lambda_reg=0.0845,learning_rate=0.0003",0.3,False,64,5000,True,0.0003215790220514072,0.08447681852645761,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
d0ebd_00007,3.4199999999999995,102.6,0.7500000000000001,0.29902216299401746,0.7009778370059825,0.7227336751391954,0.8859999999999999,0.08000000000000003,0.0,0.925162037037037,11456.6984969004,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0008735093553351156,0.0007228863167260016,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,57194.36929535866,True,,,1,d11fc8f825a34b2b8c7e4e66d65ca930,2023-05-23_06-48-12,1684817292,57194.36929535866,324289,c03,172.16.6.3,57194.36929535866,0,1,0.004304409027099609,"7_lambda_reg=0.0007,learning_rate=0.0009",0.3,False,64,5000,True,0.0008735093553351156,0.0007228863167260016,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
d0ebd_00008,3.9200000000000004,117.6,0.6044444444444445,0.29883359070123106,0.7011664092987691,0.6485263829644633,0.8693333333333333,0.06444444444444444,0.0,0.8605864197530864,11659.8510167568,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00011360207339641525,0.015968992253542175,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,58215.72959637642,True,,,1,8808a86fc8fd46f39e9ab3ccde9862f7,2023-05-23_07-05-19,1684818319,58215.72959637642,324652,c03,172.16.6.3,58215.72959637642,0,1,0.006333351135253906,"8_lambda_reg=0.0160,learning_rate=0.0001",0.3,False,64,5000,True,0.00011360207339641525,0.015968992253542175,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
d0ebd_00009,3.44,103.2,0.7033333333333334,0.28228136063358783,0.7177186393664121,0.7099756599616711,0.8853333333333333,0.06916666666666667,0.0,0.9052145061728396,11803.321584667401,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00018271058770936177,0.009548861050379184,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,58927.5016977787,True,,,1,f8e87158dcd5410488b61dc3def82498,2023-05-23_07-17-15,1684819035,58927.5016977787,324730,c03,172.16.6.3,58927.5016977787,0,1,0.005038261413574219,"9_lambda_reg=0.0095,learning_rate=0.0002",0.3,False,64,5000,True,0.00018271058770936177,0.009548861050379184,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
