trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,eval/priority_l2_norm,eval/priority_diff_mean,eval/priority_diff_std,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/l1_adj_reg,hparam/l2_adj_reg,hparam/priority_reg,hparam/init_temperature,hparam/temperature,hparam/shift,hparam/hard_threshold,hparam/symmetric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/l1_adj_reg,config/l2_adj_reg,config/priority_reg,config/hidden_size,config/init_temperature,config/temperature,config/shift,config/hard_threshold,config/anneal,config/symmetric
d88ac_00212,5.013333333333333,150.4,0.8133333333333332,0.4393382421783959,0.5606617578216042,0.6629981902713384,0.8328888888888889,0.1622222222222222,0.0,0.903542438271605,182.95239863940014,1.4202908277511597,0.12988123297691345,0.13512127101421356,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0019828065398052497,0.0006420225259838867,0.0011926625229450026,0.001135181541427457,0.45,0.0005336286628630438,0.012281434237916047,0.0,0.0,916.9634199142456,True,,,1,58c15124df6442c39be836de09392a0f,2023-05-21_10-39-00,1684658340,916.9634199142456,275205,c03,172.16.6.3,916.9634199142456,0,1,0.005282163619995117,"212_l1_adj_reg=0.0006,l2_adj_reg=0.0012,learning_rate=0.0020,priority_reg=0.0011,shift=0.0123,temperature=0.0005",0.3,False,64,2000,False,0.0019828065398052497,0.0006420225259838867,0.0011926625229450026,0.001135181541427457,,0.45,0.0005336286628630438,0.012281434237916047,False,cosine,False
d88ac_00213,4.033333333333333,121.0,0.8444444444444444,0.37726203970796546,0.6227379602920345,0.7164265578977913,0.8655555555555555,0.12916666666666668,0.0,0.9249945987654321,182.62300301240003,4.163012504577637,0.4075620770454407,0.395438015460968,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.009674198140572379,0.00025617539793069423,0.0010044722619481973,0.001265231492112747,0.45,0.0009663867997398854,0.013255842110996698,0.0,0.0,916.085629940033,True,,,1,f24b307fef0b439ea8c4fb4831ec4eb4,2023-05-21_10-39-00,1684658340,916.085629940033,275139,c03,172.16.6.3,916.085629940033,0,1,0.006120204925537109,"213_l1_adj_reg=0.0003,l2_adj_reg=0.0010,learning_rate=0.0097,priority_reg=0.0013,shift=0.0133,temperature=0.0010",0.3,False,64,2000,False,0.009674198140572379,0.00025617539793069423,0.0010044722619481973,0.001265231492112747,,0.45,0.0009663867997398854,0.0132558421109967,False,cosine,False
d88ac_00214,4.68,140.4,0.8022222222222222,0.4171031863503985,0.5828968136496016,0.674706649155374,0.8440000000000001,0.14555555555555555,0.0,0.9131512345679014,183.60394779319986,1.8093351125717163,0.12716296315193176,0.15508417785167694,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.002076461347172852,0.0006696355428434281,0.0036083384762830815,0.002796531601335376,0.45,0.000814720597382122,0.01522112957041051,0.0,0.0,921.4223473072052,True,,,1,2e9dfdde727a459581c7e48bd34867c3,2023-05-21_10-39-24,1684658364,921.4223473072052,274683,c03,172.16.6.3,921.4223473072052,0,1,0.0073871612548828125,"214_l1_adj_reg=0.0007,l2_adj_reg=0.0036,learning_rate=0.0021,priority_reg=0.0028,shift=0.0152,temperature=0.0008",0.3,False,64,2000,False,0.002076461347172852,0.0006696355428434281,0.0036083384762830815,0.002796531601335376,,0.45,0.0008147205973821219,0.01522112957041051,False,cosine,False
d88ac_00215,5.373333333333334,161.2,0.7799999999999999,0.4617015036221785,0.5382984963778216,0.636582577662877,0.820888888888889,0.1688888888888889,0.0,0.889304012345679,182.66123160399994,2.305898666381836,0.1557808369398117,0.2277148962020874,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0019046322208688495,0.0005912561118587575,0.0014204658300276684,0.0013889027248573061,0.45,0.0008130825254959119,0.015718673644581956,0.0,0.0,916.8506886959076,True,,,1,6de0e38395564dada8be7f086b70cf36,2023-05-21_10-39-31,1684658371,916.8506886959076,275076,c03,172.16.6.3,916.8506886959076,0,1,0.008674144744873047,"215_l1_adj_reg=0.0006,l2_adj_reg=0.0014,learning_rate=0.0019,priority_reg=0.0014,shift=0.0157,temperature=0.0008",0.3,False,64,2000,False,0.0019046322208688493,0.0005912561118587575,0.0014204658300276684,0.0013889027248573061,,0.45,0.000813082525495912,0.015718673644581956,False,cosine,False
d88ac_00216,4.486666666666666,134.6,0.8488888888888889,0.40862470684975155,0.5913752931502485,0.6963054189232654,0.8504444444444446,0.14916666666666667,0.0,0.9286990740740741,176.50313372600013,1.2511240243911743,0.10450486838817596,0.10893230140209198,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0026648390668098133,0.0003158333326059057,0.001094868930084182,0.002703618652986457,0.45,0.0005070913052754885,0.007151918080135844,0.0,0.0,886.0018384456635,True,,,1,c1456d59c67644edb9bbc2e953a06e22,2023-05-21_10-47-17,1684658837,886.0018384456635,271925,c03,172.16.6.3,886.0018384456635,0,1,0.0050506591796875,"216_l1_adj_reg=0.0003,l2_adj_reg=0.0011,learning_rate=0.0027,priority_reg=0.0027,shift=0.0072,temperature=0.0005",0.3,False,64,2000,False,0.0026648390668098133,0.0003158333326059057,0.001094868930084182,0.002703618652986457,,0.45,0.0005070913052754885,0.007151918080135844,False,cosine,False
d88ac_00217,5.093333333333333,152.8,0.8044444444444444,0.44701545361615025,0.5529845463838499,0.6552905664149349,0.8302222222222222,0.16333333333333333,0.0,0.8987916666666665,175.99042029899982,1.3132355213165283,0.1352355033159256,0.1298721879720688,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0025813219923114168,0.00010681196252698053,0.0015079714134874223,0.0010665458357976482,0.45,0.0007889022028394064,0.0176042467838227,0.0,0.0,883.8870761394501,True,,,1,adf051268a54490d957db2f60e8eff19,2023-05-21_10-47-50,1684658870,883.8870761394501,272055,c03,172.16.6.3,883.8870761394501,0,1,0.005336284637451172,"217_l1_adj_reg=0.0001,l2_adj_reg=0.0015,learning_rate=0.0026,priority_reg=0.0011,shift=0.0176,temperature=0.0008",0.3,False,64,2000,False,0.0025813219923114168,0.00010681196252698053,0.0015079714134874223,0.0010665458357976482,,0.45,0.0007889022028394065,0.0176042467838227,False,cosine,False
d88ac_00218,4.4799999999999995,134.4,0.8399999999999999,0.41018648804332924,0.5898135119566706,0.6926483255024014,0.8506666666666668,0.14666666666666667,0.0,0.9256033950617285,181.8526934741998,2.3633580207824707,0.15484224259853363,0.2151690423488617,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0023129109013650556,0.0004947953033119987,0.003573529192153744,0.001913930576005381,0.45,0.0006514415961994168,0.010881798998064829,0.0,0.0,912.2109878063202,True,,,1,968ad423779e4d2b9537ad90873c9885,2023-05-21_10-48-32,1684658912,912.2109878063202,272673,c03,172.16.6.3,912.2109878063202,0,1,0.005928754806518555,"218_l1_adj_reg=0.0005,l2_adj_reg=0.0036,learning_rate=0.0023,priority_reg=0.0019,shift=0.0109,temperature=0.0007",0.3,False,64,2000,False,0.0023129109013650556,0.0004947953033119987,0.003573529192153744,0.001913930576005381,,0.45,0.0006514415961994168,0.010881798998064829,False,cosine,False
d88ac_00219,5.433333333333333,163.0,0.7511111111111111,0.46820533466018166,0.5317946653398183,0.6225153611995714,0.8188888888888888,0.16416666666666666,0.0,0.8643587962962964,183.5815161194001,2.1535959243774414,0.20212700963020325,0.21806392073631287,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0033863495211052586,0.00012216803113515267,0.0020356556600886716,0.0029050706862547445,0.45,0.0007720282806295567,0.015366386107278137,0.0,0.0,921.4278078079224,True,,,1,b0f8e8db3ace42048ed0f09a01e6ceeb,2023-05-21_10-49-10,1684658950,921.4278078079224,272740,c03,172.16.6.3,921.4278078079224,0,1,0.005012035369873047,"219_l1_adj_reg=0.0001,l2_adj_reg=0.0020,learning_rate=0.0034,priority_reg=0.0029,shift=0.0154,temperature=0.0008",0.3,False,64,2000,False,0.0033863495211052586,0.00012216803113515267,0.0020356556600886716,0.0029050706862547445,,0.45,0.0007720282806295567,0.015366386107278139,False,cosine,False
d88ac_00220,5.42,162.6,0.7944444444444444,0.464102553509547,0.535897446490453,0.6392659641870634,0.8193333333333334,0.17444444444444446,0.0,0.8926574074074075,183.0590974594,1.4555933475494385,0.13946399092674255,0.1504482626914978,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0015715892514936755,0.00043284172048972853,0.0028227635560700848,0.002661897728323991,0.45,0.0005263786483256177,0.00860822968100653,0.0,0.0,918.1224639415741,True,,,1,13147725c9b0492485183d9bb26c8f04,2023-05-21_10-49-07,1684658947,918.1224639415741,272736,c03,172.16.6.3,918.1224639415741,0,1,0.006631612777709961,"220_l1_adj_reg=0.0004,l2_adj_reg=0.0028,learning_rate=0.0016,priority_reg=0.0027,shift=0.0086,temperature=0.0005",0.3,False,64,2000,False,0.0015715892514936757,0.0004328417204897285,0.0028227635560700848,0.002661897728323991,,0.45,0.0005263786483256177,0.00860822968100653,False,cosine,False
d88ac_00221,5.593333333333334,167.8,0.7877777777777777,0.4775081514174174,0.5224918485825825,0.6280068226712009,0.8135555555555556,0.18,0.0,0.8894375,177.61642516659995,1.9459348917007446,0.19967487454414368,0.2230922430753708,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0029435509457396156,0.0002847915766122945,0.004816982568857962,0.0024296467103610054,0.45,0.0007014835121108738,0.012820820573467201,0.0,0.0,891.9387793540955,True,,,1,6ec5ec667e7c4ce38899dd5dd60c7f53,2023-05-21_10-48-42,1684658922,891.9387793540955,271784,c03,172.16.6.3,891.9387793540955,0,1,0.005721569061279297,"221_l1_adj_reg=0.0003,l2_adj_reg=0.0048,learning_rate=0.0029,priority_reg=0.0024,shift=0.0128,temperature=0.0007",0.3,False,64,2000,False,0.0029435509457396156,0.0002847915766122945,0.004816982568857962,0.0024296467103610054,,0.45,0.0007014835121108738,0.012820820573467201,False,cosine,False
