trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/prethreshold,hparam/compute_weights,hparam/joint_learn,hparam/progress_rate,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/multiplier,config/prethreshold,config/compute_weights,config/joint_learn,config/progress_rate
3866c_00030,6.29,188.7,0.7444444444444445,0.513372096302589,0.48662790369741105,0.5875217784653654,0.7903333333333333,0.19819444444444442,0.0,0.8486126543209878,1648.6561578937005,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0001303002756102692,0.003975615061892548,0.29999999999999993,0.0,0.0,0.25,16464.7682993412,True,,,1,c44489e5989b4393826281618d35ff43,2023-05-20_14-28-32,1684585712,16464.7682993412,168172,c07,172.16.6.7,16464.7682993412,0,1,0.006345987319946289,"30_lambda_reg=0.0040,learning_rate=0.0001",0.3,False,64,5000,True,0.00013030027561026917,0.003975615061892548,"[10.0, 1000.0]",0.3,False,False,0.25
3866c_00031,6.499999999999998,195.0,0.7377777777777778,0.5268092565542315,0.4731907434457686,0.5762375824587423,0.7833333333333334,0.2052777777777778,0.0,0.8455227623456791,1654.3505583147003,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00013474148679979567,0.0007471122042958438,0.29999999999999993,0.0,0.0,0.25,16522.82643532753,True,,,1,3e3a4dda7f104d059656d907f6739719,2023-05-20_14-29-36,1684585776,16522.82643532753,168236,c07,172.16.6.7,16522.82643532753,0,1,0.005157470703125,"31_lambda_reg=0.0007,learning_rate=0.0001",0.3,False,64,5000,True,0.00013474148679979567,0.0007471122042958439,"[10.0, 1000.0]",0.3,False,False,0.25
3866c_00032,5.51,165.3,0.4149999999999999,0.43741586300923385,0.5625841369907661,0.4755478231151377,0.8163333333333334,0.08333333333333334,0.0,0.7790628858024692,1659.6287384308002,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.000548727192087574,0.05433573081285239,0.29999999999999993,0.0,0.0,0.25,16574.37950015068,True,,,1,6fbfbfe5c207452a99ab40eb61b7a3b4,2023-05-20_14-30-33,1684585833,16574.37950015068,168299,c07,172.16.6.7,16574.37950015068,0,1,0.0063495635986328125,"32_lambda_reg=0.0543,learning_rate=0.0005",0.3,False,64,5000,True,0.000548727192087574,0.05433573081285239,"[10.0, 1000.0]",0.3,False,False,0.25
3866c_00033,5.053333333333334,151.6,0.8427777777777777,0.44711414212665457,0.5528858578733453,0.6673637753899595,0.8315555555555555,0.17124999999999996,0.0,0.8984344135802468,1657.1940215218006,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0004916941017732071,0.00016715545547598765,0.29999999999999993,0.0,0.0,0.25,16547.960830688477,True,,,1,e709394edede4118bc56f2e82a49cdf4,2023-05-20_14-30-14,1684585814,16547.960830688477,168362,c07,172.16.6.7,16547.960830688477,0,1,0.007565021514892578,"33_lambda_reg=0.0002,learning_rate=0.0005",0.3,False,64,5000,True,0.0004916941017732071,0.00016715545547598765,"[10.0, 1000.0]",0.3,False,False,0.25
3866c_00034,5.583333333333333,167.5,0.7816666666666666,0.474474373858936,0.525525626141064,0.627854706378065,0.8138888888888889,0.17805555555555552,0.0,0.8747010030864196,1660.4218868676999,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0002803218813941028,0.0020648600704866126,0.29999999999999993,0.0,0.0,0.25,16581.59171438217,True,,,1,96ae35275c9d4c5ebc41a73e7b55cc4f,2023-05-20_14-30-54,1684585854,16581.59171438217,168425,c07,172.16.6.7,16581.59171438217,0,1,0.0058460235595703125,"34_lambda_reg=0.0021,learning_rate=0.0003",0.3,False,64,5000,True,0.0002803218813941028,0.002064860070486613,"[10.0, 1000.0]",0.3,False,False,0.25
3866c_00035,4.3933333333333335,131.8,0.7488888888888889,0.3882265769577817,0.6117734230422184,0.6726844199968676,0.8535555555555557,0.12027777777777779,0.0,0.8952403549382717,1657.6894493964005,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0007972381417826972,0.0047739602638727455,0.29999999999999993,0.0,0.0,0.25,16554.803198575974,True,,,1,97e24832eef64a72b3e489ee8e8a92d4,2023-05-20_14-30-34,1684585834,16554.803198575974,168489,c07,172.16.6.7,16554.803198575974,0,1,0.006188631057739258,"35_lambda_reg=0.0048,learning_rate=0.0008",0.3,False,64,5000,True,0.0007972381417826972,0.0047739602638727455,"[10.0, 1000.0]",0.3,False,False,0.25
3866c_00036,6.166666666666666,185.0,0.7522222222222222,0.5081009746796014,0.49189902532039864,0.5941962956786763,0.7944444444444444,0.195,0.0,0.8546145833333332,1660.1573092281003,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00011227442114133906,0.0015755072001291353,0.29999999999999993,0.0,0.0,0.25,16576.295655727386,True,,,1,85cdca15e4294a328c86d09fe73d16be,2023-05-20_14-31-02,1684585862,16576.295655727386,168552,c07,172.16.6.7,16576.295655727386,0,1,0.005553007125854492,"36_lambda_reg=0.0016,learning_rate=0.0001",0.3,False,64,5000,True,0.00011227442114133906,0.0015755072001291353,"[10.0, 1000.0]",0.3,False,False,0.25
3866c_00037,5.773333333333333,173.2,0.8105555555555556,0.4877094038505027,0.5122905961494972,0.6275563361472204,0.8075555555555555,0.19319444444444445,0.0,0.8732997685185184,1660.9308693171,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00026434180338623164,0.00020635745702977712,0.29999999999999993,0.0,0.0,0.25,16586.9178814888,True,,,1,1786b147260f49a4afe64a65b53a5d12,2023-05-20_14-31-19,1684585879,16586.9178814888,168616,c07,172.16.6.7,16586.9178814888,0,1,0.0041294097900390625,"37_lambda_reg=0.0002,learning_rate=0.0003",0.3,False,64,5000,True,0.00026434180338623164,0.00020635745702977712,"[10.0, 1000.0]",0.3,False,False,0.25
3866c_00038,5.203333333333333,156.1,0.6005555555555555,0.4334081453243453,0.5665918546756548,0.5816474137801255,0.8265555555555556,0.11694444444444448,0.0,0.8558626543209875,1660.5020827650999,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00039519130404545264,0.01694053339417609,0.29999999999999993,0.0,0.0,0.25,16582.480293035507,True,,,1,8529156e649544098305e799fa8fb450,2023-05-20_14-31-21,1684585881,16582.480293035507,168680,c07,172.16.6.7,16582.480293035507,0,1,0.0050201416015625,"38_lambda_reg=0.0169,learning_rate=0.0004",0.3,False,64,5000,True,0.0003951913040454527,0.01694053339417609,"[10.0, 1000.0]",0.3,False,False,0.25
3866c_00039,4.586666666666668,137.6,0.8544444444444445,0.41781146945976033,0.5821885305402397,0.6919042038929594,0.8471111111111111,0.1547222222222222,0.0,0.9093549382716049,1670.4531177213,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0009160829105656342,0.0002131266878356121,0.29999999999999993,0.0,0.0,0.25,16683.302570819855,True,,,1,5d45cf1e330a417289c3f9a161bcd735,2023-05-20_14-33-08,1684585988,16683.302570819855,168744,c07,172.16.6.7,16683.302570819855,0,1,0.006177425384521484,"39_lambda_reg=0.0002,learning_rate=0.0009",0.3,False,64,5000,True,0.0009160829105656343,0.00021312668783561212,"[10.0, 1000.0]",0.3,False,False,0.25
