trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,eval/priority_l2_norm,eval/priority_diff_mean,eval/priority_diff_std,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/adj_reg,hparam/priority_reg,hparam/init_temperature,hparam/temperature,hparam/shift,hparam/hard_threshold,hparam/symmetric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/adj_reg,config/priority_reg,config/hidden_size,config/init_temperature,config/temperature,config/shift,config/hard_threshold,config/anneal,config/symmetric
bad7b_00027,9.078,7262.4,0.45319104415149614,0.6872334276460966,0.3127665723539034,0.3665708390052006,0.9886524999999999,0.007319027551041279,0.0,0.6680470988870555,1527.9916051798,17.430301666259766,0.35710152983665466,0.2827613055706024,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0001191843264461877,0.03480190052849383,0.004135960910276764,0.45,0.002,0.01,0.0,0.0,7648.970850467682,True,,,1,7d48f7cc054647ba9301f6d1770198f2,2023-05-03_04-02-31,1683079351,7648.970850467682,30163,hostname,127.0.0.1,7648.970850467682,0,1,0.006462574005126953,"27_adj_reg=0.0348,learning_rate=0.0001,priority_reg=0.0041",0.3,False,64,2000,False,0.00011918432644618771,0.03480190052849383,0.004135960910276764,,0.45,0.002,0.01,False,cosine,False
bad7b_00028,5.3335,4266.8,0.8854572086210505,0.44818037201056515,0.5518196279894348,0.674975306119973,0.993333125,0.005855285011043376,0.0,0.9837375735074882,1579.3449764532002,16.08913803100586,0.18112465739250183,0.16309180855751038,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.009555694871621688,0.0300976389007103,0.004280635511895115,0.45,0.002,0.01,0.0,0.0,7920.498182296753,True,,,1,96a8e2036a6e4979893a0a494138ed52,2023-05-03_04-07-01,1683079621,7920.498182296753,30165,hostname,127.0.0.1,7920.498182296753,0,1,0.004617452621459961,"28_adj_reg=0.0301,learning_rate=0.0096,priority_reg=0.0043",0.3,False,64,2000,False,0.009555694871621688,0.0300976389007103,0.004280635511895115,,0.45,0.002,0.01,False,cosine,False
bad7b_00029,10.411000000000001,8328.8,0.8502615609960242,0.6263063155725719,0.3736936844274283,0.5128430154446485,0.98698625,0.011985120139290095,0.0,0.9624381791911475,1399.7957917427998,121.90715026855469,1.1999826431274414,1.2490475177764893,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.043404505481014356,0.04608800791535018,0.008988160291888083,0.45,0.002,0.01,0.0,0.0,6992.110263824463,True,,,1,8ce432d33a1a4e0c8c365f87d0a144e7,2023-05-03_03-51-32,1683078692,6992.110263824463,30168,hostname,127.0.0.1,6992.110263824463,0,1,0.0042035579681396484,"29_adj_reg=0.0461,learning_rate=0.0434,priority_reg=0.0090",0.3,False,64,2000,False,0.043404505481014356,0.04608800791535018,0.008988160291888083,,0.45,0.002,0.01,False,cosine,False
bad7b_00030,10.4635,8370.8,0.7460975099393179,0.6679206207966027,0.3320793792033973,0.4582252434259059,0.986920625,0.011267574592149821,0.0,0.8517608572955234,1326.5559069484,17.260692596435547,0.1999172419309616,0.22691640257835388,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.00047533126623482255,0.012033849073685057,0.0241937505168706,0.45,0.002,0.01,0.0,0.0,6691.317484378815,True,,,1,f324eddcdde3493db8442ef5239d37fc,2023-05-03_03-46-31,1683078391,6691.317484378815,30170,hostname,127.0.0.1,6691.317484378815,0,1,0.004374980926513672,"30_adj_reg=0.0120,learning_rate=0.0005,priority_reg=0.0242",0.3,False,64,2000,False,0.0004753312662348226,0.012033849073685057,0.0241937505168706,,0.45,0.002,0.01,False,cosine,False
bad7b_00031,5.592499999999999,4474.0,0.9113622096672943,0.4511251726956713,0.5488748273043287,0.6776870523019406,0.9930093750000001,0.006376363501836369,0.0,0.9876238796212837,1370.0150323007997,17.485761642456055,0.1384945511817932,0.14295846223831177,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.009211180920029599,0.02102026812778999,0.007098256696742644,0.45,0.002,0.01,0.0,0.0,6884.197932958603,True,,,1,316499e6c7d94e63b9f8c813bbc75ef4,2023-05-03_03-49-45,1683078585,6884.197932958603,30177,hostname,127.0.0.1,6884.197932958603,0,1,0.004633903503417969,"31_adj_reg=0.0210,learning_rate=0.0092,priority_reg=0.0071",0.3,False,64,2000,False,0.009211180920029599,0.02102026812778999,0.0070982566967426435,,0.45,0.002,0.01,False,cosine,False
bad7b_00032,25.776999999999997,20621.6,0.8356559949780289,0.8103768223418644,0.1896231776581357,0.30401361796818555,0.9677787500000001,0.031227242172409287,0.0,0.9363454732240115,1590.5644058028,181.70846557617188,2.3371036052703857,2.529038667678833,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.06759064764294764,0.03599914972883617,0.016924367606850763,0.45,0.002,0.01,0.0,0.0,7945.564876794815,True,,,1,4994500d98cd45679ddf41a980c6337f,2023-05-03_04-07-26,1683079646,7945.564876794815,30172,hostname,127.0.0.1,7945.564876794815,0,1,0.006353855133056641,"32_adj_reg=0.0360,learning_rate=0.0676,priority_reg=0.0169",0.3,False,64,2000,False,0.06759064764294764,0.03599914972883617,0.016924367606850763,,0.45,0.002,0.01,False,cosine,False
bad7b_00033,5.13925,4111.4,0.8944967566436492,0.45467901134545896,0.545320988654541,0.6767937706236664,0.9935759375,0.005678653570961911,0.0,0.991511961293412,1595.3229875202,10.964988708496094,0.08641146123409271,0.07819073647260666,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0026003343078245976,0.036621442369978795,0.008897392384084234,0.45,0.002,0.01,0.0,0.0,8010.546359300613,True,,,1,08302a966e1341fa943b38479ddfa69c,2023-05-03_04-08-31,1683079711,8010.546359300613,30174,hostname,127.0.0.1,8010.546359300613,0,1,0.004488706588745117,"33_adj_reg=0.0366,learning_rate=0.0026,priority_reg=0.0089",0.3,False,64,2000,False,0.0026003343078245976,0.036621442369978795,0.008897392384084234,,0.45,0.002,0.01,False,cosine,False
bad7b_00034,5.30625,4245.0,0.9262607240008369,0.46483467704846076,0.5351653229515392,0.6775100764973072,0.9933671875,0.006127946021935693,0.0,0.9922975347618218,1381.7765151566,5.51662015914917,0.051620133221149445,0.06625042110681534,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0061161887680976365,0.01004999032002436,0.03087804575613074,0.45,0.002,0.01,0.0,0.0,6989.420871734619,True,,,1,0e69fd0a41b4493c8e900cb509df6070,2023-05-03_03-51-31,1683078691,6989.420871734619,30180,hostname,127.0.0.1,6989.420871734619,0,1,0.0057697296142578125,"34_adj_reg=0.0100,learning_rate=0.0061,priority_reg=0.0309",0.3,False,64,2000,False,0.0061161887680976365,0.01004999032002436,0.030878045756130738,,0.45,0.002,0.01,False,cosine,False
bad7b_00035,53.21075,42568.6,0.8627327892864616,0.9024384300640467,0.09756156993595344,0.17395116333754926,0.9334865625,0.06598113097646333,0.0,0.934507786457735,1561.5476211665998,267.7528381347656,3.1680545806884766,3.3295865058898926,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0856855098103499,0.014338758372714745,0.011948801169772831,0.45,0.002,0.01,0.0,0.0,7798.807627439499,True,,,1,9c3057482e80474b8abc7780e6d4a70f,2023-05-03_04-05-01,1683079501,7798.807627439499,30182,hostname,127.0.0.1,7798.807627439499,0,1,0.007138967514038086,"35_adj_reg=0.0143,learning_rate=0.0857,priority_reg=0.0119",0.3,False,64,2000,False,0.0856855098103499,0.014338758372714745,0.011948801169772831,,0.45,0.002,0.01,False,cosine,False
bad7b_00036,7.65875,6127.0,0.882360326428123,0.5591026711347402,0.44089732886525984,0.5858839834130534,0.9904265624999999,0.008760415666358656,0.0,0.9641169367031447,1329.5424677387998,13.859469413757324,0.09799591451883316,0.10842903703451157,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.001589954984102602,0.013139566129856232,0.002028486576627464,0.45,0.002,0.01,0.0,0.0,6712.067267656326,True,,,1,63962452ce6a4e19970b978d649e1b19,2023-05-03_03-46-53,1683078413,6712.067267656326,30184,hostname,127.0.0.1,6712.067267656326,0,1,0.0050427913665771484,"36_adj_reg=0.0131,learning_rate=0.0016,priority_reg=0.0020",0.3,False,64,2000,False,0.0015899549841026017,0.013139566129856232,0.002028486576627464,,0.45,0.002,0.01,False,cosine,False
