trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,eval/priority_l2_norm,eval/priority_diff_mean,eval/priority_diff_std,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/l1_adj_reg,hparam/l2_adj_reg,hparam/priority_reg,hparam/init_temperature,hparam/temperature,hparam/shift,hparam/hard_threshold,hparam/symmetric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/l1_adj_reg,config/l2_adj_reg,config/priority_reg,config/hidden_size,config/init_temperature,config/temperature,config/shift,config/hard_threshold,config/anneal,config/symmetric
2a963_00597,3.04,91.2,0.85,0.4158561068151151,0.5841438931848849,0.691954213740598,0.8986666666666666,0.09384615384615384,0.0,0.9389465811965811,175.6174361907997,0.38796934485435486,0.04354003816843033,0.031356848776340485,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.001432490995452678,0.00014818148623323783,0.002059768656450764,0.0017098239795716997,0.45,0.0008140045134632376,0.016091839103112692,0.0,0.0,879.9072272777557,True,,,1,4de137ca8d6047ee930638fede7ebfa2,2023-05-11_22-04-02,1683835442,879.9072272777557,338205,c19,172.16.6.19,879.9072272777557,0,1,0.005984783172607422,"597_l1_adj_reg=0.0001,l2_adj_reg=0.0021,learning_rate=0.0014,priority_reg=0.0017,shift=0.0161,temperature=0.0008",0.3,False,64,2000,False,0.001432490995452678,0.00014818148623323783,0.002059768656450764,0.0017098239795716997,,0.45,0.0008140045134632376,0.016091839103112692,False,cosine,False
2a963_00598,1.5333333333333332,46.0,0.9200000000000002,0.23633237454321793,0.763667625456782,0.8330108313399176,0.9488888888888889,0.046666666666666655,0.0,0.9521666666666668,175.1295523484001,1.196785569190979,0.1678381711244583,0.14294973015785217,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.006877118961056761,0.00023813860709436096,0.0026877844115760193,0.0010799555042850565,0.45,0.0007696465651145999,0.008013397010700541,0.0,0.0,879.0540547370911,True,,,1,f644f8e7a91c4f538c18fc3c8a7f896b,2023-05-11_22-04-39,1683835479,879.0540547370911,337956,c19,172.16.6.19,879.0540547370911,0,1,0.0038924217224121094,"598_l1_adj_reg=0.0002,l2_adj_reg=0.0027,learning_rate=0.0069,priority_reg=0.0011,shift=0.0080,temperature=0.0008",0.3,False,64,2000,False,0.006877118961056761,0.00023813860709436096,0.0026877844115760193,0.0010799555042850565,,0.45,0.0007696465651145999,0.008013397010700541,False,cosine,False
2a963_00599,3.293333333333334,98.8,0.8666666666666668,0.43797966735999533,0.5620203326400046,0.6806254477829743,0.8902222222222222,0.10615384615384615,0.0,0.9413931623931624,177.24358595079974,0.6280254125595093,0.07146875560283661,0.0646473616361618,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.002662813527174539,0.00022203999059356585,0.0017191988514804063,0.0014302567720899703,0.45,0.0008187286880505659,0.007045484674307362,0.0,0.0,888.6571364402771,True,,,1,b3d30e00a2d34a44a21b7c08f7a888c8,2023-05-11_22-05-17,1683835517,888.6571364402771,337889,c19,172.16.6.19,888.6571364402771,0,1,0.006137371063232422,"599_l1_adj_reg=0.0002,l2_adj_reg=0.0017,learning_rate=0.0027,priority_reg=0.0014,shift=0.0070,temperature=0.0008",0.3,False,64,2000,False,0.002662813527174539,0.00022203999059356588,0.0017191988514804063,0.0014302567720899703,,0.45,0.0008187286880505658,0.007045484674307362,False,cosine,False
2a963_00600,1.9333333333333331,58.0,0.9083333333333334,0.27916061311435325,0.7208393868856467,0.7998405360056903,0.9355555555555556,0.060256410256410244,0.0,0.9507948717948718,175.30028914560026,0.5721198916435242,0.0951325073838234,0.0710136666893959,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.005287512938003059,0.00022083335082587581,0.0019478341884528044,0.0013894577460610276,0.45,0.0008980652007068041,0.005768698689345241,0.0,0.0,880.1588177680969,True,,,1,477dde3163e549d5ba7250e588de630a,2023-05-11_22-05-17,1683835517,880.1588177680969,338579,c19,172.16.6.19,880.1588177680969,0,1,0.0054607391357421875,"600_l1_adj_reg=0.0002,l2_adj_reg=0.0019,learning_rate=0.0053,priority_reg=0.0014,shift=0.0058,temperature=0.0009",0.3,False,64,2000,False,0.005287512938003059,0.00022083335082587584,0.0019478341884528044,0.0013894577460610276,,0.45,0.0008980652007068041,0.005768698689345241,False,cosine,False
2a963_00601,2.8133333333333335,84.4,0.9033333333333333,0.39669608292284375,0.6033039170771561,0.722132751544177,0.9062222222222222,0.09333333333333334,0.0,0.9543600427350427,176.16789602679964,0.9540169835090637,0.11396894603967667,0.09315777570009232,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0032780108756511024,0.00036588706072647573,0.0041697572318065155,0.001293229382241225,0.45,0.0007760423880046554,0.006343740518776199,0.0,0.0,882.4360039234161,True,,,1,a24073fac69145aa93d783ab532eeb13,2023-05-11_22-05-22,1683835522,882.4360039234161,338209,c19,172.16.6.19,882.4360039234161,0,1,0.004885196685791016,"601_l1_adj_reg=0.0004,l2_adj_reg=0.0042,learning_rate=0.0033,priority_reg=0.0013,shift=0.0063,temperature=0.0008",0.3,False,64,2000,False,0.003278010875651102,0.00036588706072647573,0.0041697572318065155,0.001293229382241225,,0.45,0.0007760423880046554,0.006343740518776199,False,cosine,False
2a963_00602,1.4933333333333334,44.8,0.9066666666666666,0.234926378074106,0.765073621925894,0.8294158494843483,0.9502222222222223,0.04307692307692308,0.0,0.9562692307692308,176.35376153960024,0.8736079335212708,0.09576836228370667,0.07359464466571808,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.004654067945163392,0.0007737219892289161,0.001208968637458009,0.0020289846410555794,0.45,0.0005663196704306493,0.00873180166082206,0.0,0.0,881.9092824459076,True,,,1,500527764973472989edad7ee5151cfc,2023-05-11_22-05-24,1683835524,881.9092824459076,338893,c19,172.16.6.19,881.9092824459076,0,1,0.005555152893066406,"602_l1_adj_reg=0.0008,l2_adj_reg=0.0012,learning_rate=0.0047,priority_reg=0.0020,shift=0.0087,temperature=0.0006",0.3,False,64,2000,False,0.004654067945163392,0.0007737219892289161,0.001208968637458009,0.0020289846410555794,,0.45,0.0005663196704306493,0.00873180166082206,False,cosine,False
2a963_00603,2.3600000000000003,70.8,0.8933333333333333,0.332401379388154,0.667598620611846,0.7601606398501409,0.9213333333333334,0.07435897435897436,0.0,0.9510149572649572,177.15264638659937,1.13420569896698,0.10479962825775146,0.0944380909204483,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0038926145173308344,0.00016231141195962806,0.002678334422562979,0.0010058199448891292,0.45,0.0008755120936218636,0.007684112756919782,0.0,0.0,888.3491497039795,True,,,1,cdd5fffbdf0c49488cbcc28424361a3f,2023-05-11_22-05-32,1683835532,888.3491497039795,337954,c19,172.16.6.19,888.3491497039795,0,1,0.005225419998168945,"603_l1_adj_reg=0.0002,l2_adj_reg=0.0027,learning_rate=0.0039,priority_reg=0.0010,shift=0.0077,temperature=0.0009",0.3,False,64,2000,False,0.003892614517330834,0.00016231141195962806,0.002678334422562979,0.0010058199448891292,,0.45,0.0008755120936218635,0.007684112756919783,False,cosine,False
2a963_00604,3.1066666666666665,93.2,0.8949999999999999,0.4265944433708951,0.573405556629105,0.6984617700174088,0.8964444444444444,0.10333333333333335,0.0,0.9566153846153845,175.65724274160021,0.870754599571228,0.05849100276827812,0.0612742081284523,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0022542613687701668,0.0002869121594302318,0.0030773651437039336,0.0029509890084215007,0.45,0.0008067696350144933,0.009340198906034849,0.0,0.0,880.6122031211853,True,,,1,0c0e0f334b1c4dd0a5b2470a7d67a9cc,2023-05-11_22-05-26,1683835526,880.6122031211853,337958,c19,172.16.6.19,880.6122031211853,0,1,0.004923343658447266,"604_l1_adj_reg=0.0003,l2_adj_reg=0.0031,learning_rate=0.0023,priority_reg=0.0030,shift=0.0093,temperature=0.0008",0.3,False,64,2000,False,0.0022542613687701668,0.0002869121594302318,0.0030773651437039336,0.0029509890084215007,,0.45,0.0008067696350144933,0.009340198906034849,False,cosine,False
2a963_00605,3.0666666666666664,92.0,0.8766666666666666,0.41774861706903277,0.5822513829309671,0.6983842122607793,0.8977777777777778,0.09897435897435898,0.0,0.9447660256410257,174.80865401939954,0.5540289878845215,0.07742901146411896,0.07072589546442032,2.0,30.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.002666224074776906,0.00010327315648700635,0.003718317546854655,0.0013862303316419047,0.45,0.0006444423447536567,0.007105534449548231,0.0,0.0,876.9804201126099,True,,,1,f630c652ded6440fa3a885d4864f8d72,2023-05-11_22-05-31,1683835531,876.9804201126099,338203,c19,172.16.6.19,876.9804201126099,0,1,0.004422664642333984,"605_l1_adj_reg=0.0001,l2_adj_reg=0.0037,learning_rate=0.0027,priority_reg=0.0014,shift=0.0071,temperature=0.0006",0.3,False,64,2000,False,0.002666224074776906,0.00010327315648700635,0.0037183175468546545,0.0013862303316419047,,0.45,0.0006444423447536567,0.007105534449548232,False,cosine,False
