trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/initial_path_coefficient,hparam/path_decay_factor,hparam/max_steps,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/hidden_size,config/initial_path_coefficient,config/path_decay_factor,config/log_det_parameter,config/max_steps
4e483_00000,4.077249999999999,3261.8,0.5188714733542319,0.5107917612547759,0.489208238745224,0.5035328499209378,0.9949034375,0.002711954900205704,0.84132080078125,0.9829135273046654,2161.4153578162,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.0001571644721231057,0.00019028734578121248,1.0,0.1,4.0,10770.719076633453,True,,,1,d85881472ff04882aa4e2731f2690812,2023-05-05_02-40-14,1683247214,10770.719076633453,79439,c26,172.16.6.26,10770.719076633453,0,1,0.0043718814849853516,"0_lambda_reg=0.0002,learning_rate=0.0002",0.3,False,64,2000,True,0.0001571644721231057,0.00019028734578121248,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
4e483_00001,3.65875,2927.0,0.11774294670846394,0.23373734018315578,0.7662626598168443,0.2038401888288494,0.9954265625,0.00017681883136257958,0.14207763671875,0.6506421809352544,5958.4053094326,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.0020193393803001124,0.017692118510047095,1.0,0.1,4.0,29611.3104698658,True,,,1,af8cf9ee6809404599d907f49da6b86c,2023-05-05_07-54-20,1683266060,29611.3104698658,79519,c26,172.16.6.26,29611.3104698658,0,1,0.004914999008178711,"1_lambda_reg=0.0177,learning_rate=0.0020",0.3,False,64,2000,True,0.0020193393803001124,0.017692118510047095,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
4e483_00002,4.254,3403.2,0.5669592476489027,0.5270895784244811,0.47291042157551894,0.5155258540873363,0.9946825,0.00317488732903064,0.799560546875,0.9817229437440409,2535.4297927444,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.0010259046003479363,0.00017904899771810354,1.0,0.1,4.0,12639.653643131256,True,,,1,56092cea19744461a1d03e2d9cf020b7,2023-05-05_03-11-33,1683249093,12639.653643131256,79582,c26,172.16.6.26,12639.653643131256,0,1,0.0057981014251708984,"2_lambda_reg=0.0002,learning_rate=0.0010",0.3,False,64,2000,True,0.0010259046003479363,0.00017904899771810354,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
4e483_00003,3.782,3025.6,0.08006269592476489,0.26868550943241754,0.7313144905675826,0.14412057902136272,0.9952724999999999,0.00014289976602126496,0.26837158203125,0.6262697558594246,6793.233041112598,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.0006207820111522794,0.031777868137743095,1.0,0.1,4.0,33776.465816259384,True,,,1,3fcbde23dd244b7a9cf7426a44f7e077,2023-05-05_09-03-55,1683270235,33776.465816259384,79645,c26,172.16.6.26,33776.465816259384,0,1,0.004195451736450195,"3_lambda_reg=0.0318,learning_rate=0.0006",0.3,False,64,2000,True,0.0006207820111522794,0.031777868137743095,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
4e483_00004,4.3165,3453.2,0.4993730407523511,0.5385843244044984,0.46141567559550145,0.4788369356818549,0.9946043750000001,0.002914841161413917,0.783251953125,0.9824516846040847,3391.0499755506,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.000601384038891278,0.00015230576450271625,1.0,0.1,4.0,16858.37933945656,True,,,1,4ce0e2578853416581e1a5131e7d1a6e,2023-05-05_04-21-57,1683253317,16858.37933945656,79648,c26,172.16.6.26,16858.37933945656,0,1,0.0049669742584228516,"4_lambda_reg=0.0002,learning_rate=0.0006",0.3,False,64,2000,True,0.000601384038891278,0.00015230576450271625,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
4e483_00005,3.6074999999999995,2886.0,0.13836990595611287,0.23841965576008786,0.7615803442399122,0.2340557463594959,0.9954906250000001,0.00021576294342111612,0.2084228515625,0.6914319723224679,7490.166244570801,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.00017369625149092732,0.01168288582431518,1.0,0.1,4.0,37242.76267910004,True,,,1,1707cca918b94d51a6f2b8d4f02a3a42,2023-05-05_10-01-42,1683273702,37242.76267910004,79650,c26,172.16.6.26,37242.76267910004,0,1,0.004587411880493164,"5_lambda_reg=0.0117,learning_rate=0.0002",0.3,False,64,2000,True,0.00017369625149092732,0.01168288582431518,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
4e483_00006,3.5705,2856.4,0.26275862068965516,0.368582247231734,0.6314177527682661,0.3705302901473271,0.995536875,0.000792387054223398,0.574755859375,0.8726075767347229,3806.422124441401,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.0004199059248581787,0.002655404349495899,1.0,0.1,4.0,18924.619198560715,True,,,1,f849e71d99d34a2bb6a2731dce726a7f,2023-05-05_04-56-24,1683255384,18924.619198560715,79652,c26,172.16.6.26,18924.619198560715,0,1,0.0048601627349853516,"6_lambda_reg=0.0027,learning_rate=0.0004",0.3,False,64,2000,True,0.0004199059248581787,0.002655404349495899,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
4e483_00007,3.402,2721.6,0.3329780564263323,0.333545575002244,0.666454424997756,0.440892540145545,0.9957475,0.0009324602314662034,0.2576171875,0.8821569074775579,3314.7533564624,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.0069135022906614595,0.002185161839586662,1.0,0.1,4.0,16490.906856775284,True,,,1,2003760de6104afe9e3d26b79ad186f0,2023-05-05_04-15-50,1683252950,16490.906856775284,79654,c26,172.16.6.26,16490.906856775284,0,1,0.005065202713012695,"7_lambda_reg=0.0022,learning_rate=0.0069",0.3,False,64,2000,True,0.0069135022906614595,0.002185161839586662,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
4e483_00008,3.62975,2903.8,0.48213166144200625,0.44478312748595794,0.555216872514042,0.514943944048432,0.9954628124999999,0.0019657354626968935,0.27440185546875,0.9546260434368227,622.461004222,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.007833750053898947,0.000891635017384741,1.0,0.1,4.0,3153.3912250995636,True,,,1,4d3cd71bc25141f192223e4449b34ba7,2023-05-05_00-33-38,1683239618,3153.3912250995636,79958,c26,172.16.6.26,3153.3912250995636,0,1,0.006095170974731445,"8_lambda_reg=0.0009,learning_rate=0.0078",0.3,False,64,2000,True,0.007833750053898947,0.000891635017384741,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
4e483_00009,4.06625,3253.0,0.4761128526645768,0.5091771567618338,0.49082284323816616,0.4832187965707554,0.9949171874999999,0.0024839434054113375,0.0769775390625,0.9644854439292558,673.4663781706,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,1.0,0.026947632862884485,0.0001453339933234607,1.0,0.1,4.0,3408.061532974243,True,,,1,222eb7b91a4742548f437129cb3e3a3a,2023-05-05_00-37-53,1683239873,3408.061532974243,79960,c26,172.16.6.26,3408.061532974243,0,1,0.00769352912902832,"9_lambda_reg=0.0001,learning_rate=0.0269",0.3,False,64,2000,True,0.026947632862884485,0.0001453339933234607,,1.0,0.1,"[1.0, 0.9, 0.8, 0.7]",4
