trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,eval/priority_l2_norm,eval/priority_diff_mean,eval/priority_diff_std,exp/iter,dset/nodes,dset/samples,hparam/max_epochs,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/early_stop,hparam/learning_rate,hparam/adj_reg,hparam/priority_reg,hparam/init_temperature,hparam/temperature,hparam/shift,hparam/hard_threshold,hparam/symmetric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/adj_reg,config/priority_reg,config/hidden_size,config/init_temperature,config/temperature,config/shift,config/hard_threshold,config/anneal,config/symmetric
5e36f_00000,1.0,10.0,0.8,0.05882352941176472,0.9411764705882353,0.8648648648648648,0.9,0.033333333333333326,0.0,0.9829166666666667,68.767867761,0.40166589617729187,0.11342449486255646,0.07774791866540909,0.0,10.0,1000.0,2000.0,0.3,0.0,64.0,0.0,0.00010515439211121611,0.0863712914920518,0.01741725100739879,0.45,0.002,0.01,0.0,0.0,68.76079249382019,True,,,1,6c15e671af3348f28195ebf5ba9bea46,2023-05-01_12-18-37,1682936317,68.76079249382019,116106,hostname,127.0.0.1,68.76079249382019,0,1,0.00399470329284668,"0_adj_reg=0.0864,learning_rate=0.0001,priority_reg=0.0174",0.3,False,64,2000,False,0.00010515439211121611,0.0863712914920518,0.01741725100739879,,0.45,0.002,0.01,False,cosine,False
5e36f_00001,0.7000000000000001,7.000000000000001,0.875,0.05405405405405406,0.9459459459459459,0.9090909090909091,0.93,0.033333333333333326,0.0,0.9799999999999999,67.582072286,0.32182854413986206,0.038545992225408554,0.02860127203166485,0.0,10.0,1000.0,2000.0,0.3,0.0,64.0,0.0,0.00031265565610010703,0.09570104382252197,0.008971048789636147,0.45,0.002,0.01,0.0,0.0,67.54510450363159,True,,,1,7220130b70be45c58ab4fcafee0c84d9,2023-05-01_12-18-39,1682936319,67.54510450363159,116147,hostname,127.0.0.1,67.54510450363159,0,1,0.0035729408264160156,"1_adj_reg=0.0957,learning_rate=0.0003,priority_reg=0.0090",0.3,False,64,2000,False,0.00031265565610010703,0.09570104382252197,0.008971048789636147,,0.45,0.002,0.01,False,cosine,False
5e36f_00002,0.7000000000000001,7.000000000000001,0.9,0.07692307692307687,0.9230769230769231,0.9113924050632911,0.93,0.050000000000000044,0.0,0.9879166666666667,75.704234483,0.26529550552368164,0.03242236748337746,0.02036072127521038,0.0,10.0,1000.0,2000.0,0.3,0.0,64.0,0.0,0.0013362465708608175,0.04040624314786498,0.0014526002006864695,0.45,0.002,0.01,0.0,0.0,75.66312885284424,True,,,1,2bbc09cacf184363a0b8e043c0bc57db,2023-05-01_12-18-47,1682936327,75.66312885284424,116149,hostname,127.0.0.1,75.66312885284424,0,1,0.0038406848907470703,"2_adj_reg=0.0404,learning_rate=0.0013,priority_reg=0.0015",0.3,False,64,2000,False,0.0013362465708608175,0.04040624314786498,0.0014526002006864695,,0.45,0.002,0.01,False,cosine,False
5e36f_00003,0.8,8.0,0.875,0.07894736842105265,0.9210526315789473,0.8974358974358975,0.92,0.050000000000000044,0.0,0.9912500000000001,67.43235374400001,0.16631793975830078,0.0665152296423912,0.040530066937208176,0.0,10.0,1000.0,2000.0,0.3,0.0,64.0,0.0,0.008766730384869942,0.0505975277620093,0.04943280486709205,0.45,0.002,0.01,0.0,0.0,67.40601849555969,True,,,1,9cd94fbcc38a45e6aeff13a77ff9a8e6,2023-05-01_12-18-39,1682936319,67.40601849555969,116151,hostname,127.0.0.1,67.40601849555969,0,1,0.003484487533569336,"3_adj_reg=0.0506,learning_rate=0.0088,priority_reg=0.0494",0.3,False,64,2000,False,0.008766730384869942,0.0505975277620093,0.04943280486709205,,0.45,0.002,0.01,False,cosine,False
