trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/init_penalty,hparam/penalty_fact,hparam/max_penalty,hparam/multiplier,hparam/dagness_tol,hparam/progress_rate,hparam/max_iter,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/hidden_size,config/init_penalty,config/penalty_fact,config/max_penalty,config/multiplier,config/dagness_tol,config/progress_rate,config/max_iter
dd9e4_00000,1.0866666666666667,32.6,0.8855345911949686,0.0935566955173712,0.9064433044826288,0.8948649535526976,0.9637777777777778,0.019433198380566806,0.0,0.9737139171101434,10617.507431033999,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002066958517397709,0.0018818549011711198,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,53010.010511398315,True,,,1,f27e601bd81345b5b6383f03f9ce16bd,2023-05-23_05-38-38,1684813118,53010.010511398315,271725,c04,172.16.6.4,53010.010511398315,0,1,0.005064487457275391,"0_lambda_reg=0.0019,learning_rate=0.0002",0.3,False,64,5000,True,0.00020669585173977093,0.00188185490117112,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00001,1.4,42.0,0.8125786163522013,0.08592290516501044,0.9140770948349894,0.8594330970841628,0.9533333333333335,0.016464237516869096,0.0,0.9594836146971202,10885.162364735399,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00019290427819825936,0.00591341633257462,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,54345.41639089584,True,,,1,57695aae6f074beeb19dfa3e5b427a78,2023-05-23_06-00-59,1684814459,54345.41639089584,271804,c04,172.16.6.4,54345.41639089584,0,1,0.006081104278564453,"1_lambda_reg=0.0059,learning_rate=0.0002",0.3,False,64,5000,True,0.00019290427819825936,0.00591341633257462,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00002,1.0666666666666667,32.0,0.8855345911949686,0.08907104284462775,0.9109289571553723,0.8979200726385421,0.9644444444444444,0.018623481781376496,0.0,0.9799794600191818,10585.940194577397,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002664449493898647,0.0015844601445213536,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,52854.32912182808,True,,,1,cb6a130694644a88a553a1416902baa4,2023-05-23_05-36-13,1684812973,52854.32912182808,271868,c04,172.16.6.4,52854.32912182808,0,1,0.003899097442626953,"2_lambda_reg=0.0016,learning_rate=0.0003",0.3,False,64,5000,True,0.0002664449493898647,0.0015844601445213536,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00003,1.3,39.0,0.9157232704402517,0.14455366241111023,0.8554463375888897,0.8838706319488582,0.9566666666666667,0.03454790823211875,0.0,0.9740024953530415,10169.2887690142,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00017972659783482644,0.00014089245831497933,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,50775.06735730171,True,,,1,133c4590a10248c7af3bb7253c020cfe,2023-05-23_05-01-33,1684810893,50775.06735730171,271870,c04,172.16.6.4,50775.06735730171,0,1,0.004353523254394531,"3_lambda_reg=0.0001,learning_rate=0.0002",0.3,False,64,5000,True,0.00017972659783482644,0.00014089245831497933,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00004,0.7933333333333332,23.8,0.9270440251572328,0.07651091302763027,0.9234890869723698,0.9250879500580809,0.9735555555555555,0.016464237516869096,0.0,0.9865794141861668,10543.5586784912,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0005474324396541607,0.00019865499912513073,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,52644.57016277313,True,,,1,799a7b62c7bb4108bf55dc508fa92f93,2023-05-23_05-32-43,1684812763,52644.57016277313,271872,c04,172.16.6.4,52644.57016277313,0,1,0.0036132335662841797,"4_lambda_reg=0.0002,learning_rate=0.0005",0.3,False,64,5000,True,0.0005474324396541607,0.00019865499912513073,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00005,1.2133333333333334,36.4,0.8943396226415095,0.1216782684728421,0.8783217315271579,0.8858170286955307,0.9595555555555556,0.02645074224021593,0.0,0.9767813340802418,10910.9337192686,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0007421538882617686,0.0005782939435267379,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,54478.0981862545,True,,,1,df434f9d18c646e49285e0a84e46ec70,2023-05-23_06-03-17,1684814597,54478.0981862545,271874,c04,172.16.6.4,54478.0981862545,0,1,0.004690408706665039,"5_lambda_reg=0.0006,learning_rate=0.0007",0.3,False,64,5000,True,0.0007421538882617686,0.0005782939435267379,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00006,1.7666666666666668,53.0,0.7849056603773585,0.13070196489986594,0.869298035100134,0.8248383093208655,0.941111111111111,0.02537112010796221,0.0,0.9619297396854497,10705.0781212416,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0008901940698266565,0.005225313744191223,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,53448.28343439102,True,,,1,d76aff7477a94749ac0ba785ffa0547d,2023-05-23_05-46-07,1684813567,53448.28343439102,271876,c04,172.16.6.4,53448.28343439102,0,1,0.0038573741912841797,"6_lambda_reg=0.0052,learning_rate=0.0009",0.3,False,64,5000,True,0.0008901940698266565,0.005225313744191223,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00007,1.4066666666666667,42.2,0.879245283018868,0.1402329609510883,0.8597670390489117,0.8692113487804962,0.953111111111111,0.031039136302294178,0.0,0.9688861728583674,10475.3737142974,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00047754291046087874,0.0010891707412039669,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,52307.01616168022,True,,,1,d7b50aa0325241249105820d719d2cba,2023-05-23_05-27-06,1684812426,52307.01616168022,271878,c04,172.16.6.4,52307.01616168022,0,1,0.004339456558227539,"7_lambda_reg=0.0011,learning_rate=0.0005",0.3,False,64,5000,True,0.00047754291046087874,0.0010891707412039669,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00008,2.7733333333333334,83.2,0.5534591194968553,0.12271621771249937,0.8772837822875006,0.6786277257412514,0.9075555555555557,0.016464237516869096,0.0,0.8803164175557423,11107.6688650612,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0001290870070561117,0.03125540078519859,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,55459.1407225132,True,,,1,dbeadef323fa44d9aff26c0ce66cf121,2023-05-23_06-19-43,1684815583,55459.1407225132,272239,c04,172.16.6.4,55459.1407225132,0,1,0.0057735443115234375,"8_lambda_reg=0.0313,learning_rate=0.0001",0.3,False,64,5000,True,0.0001290870070561117,0.03125540078519859,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00009,1.0000000000000002,30.0,0.9031446540880503,0.09273711130201005,0.9072628886979899,0.9051291325238069,0.9666666666666666,0.019703103913630237,0.0,0.9848275744998685,10742.6926746602,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.000788840428339511,0.000767144376537229,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,53639.20416760445,True,,,1,6333ceb5c3c24db1b4e14e5937331aee,2023-05-23_05-49-23,1684813763,53639.20416760445,272242,c04,172.16.6.4,53639.20416760445,0,1,0.004980325698852539,"9_lambda_reg=0.0008,learning_rate=0.0008",0.3,False,64,5000,True,0.000788840428339511,0.000767144376537229,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00010,1.0533333333333335,31.6,0.9408805031446541,0.12674782465492768,0.8732521753450723,0.9051555323313203,0.9648888888888887,0.029959514170040457,0.0,0.9831877710725776,10210.8692748352,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.000528180943754032,0.00013088666460399757,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,50987.16282224655,True,,,1,f0e5117a1ea3488d9f8ee40ea0de6b08,2023-05-23_05-05-16,1684811116,50987.16282224655,272364,c04,172.16.6.4,50987.16282224655,0,1,0.004823446273803711,"10_lambda_reg=0.0001,learning_rate=0.0005",0.3,False,64,5000,True,0.000528180943754032,0.00013088666460399757,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00011,1.9533333333333331,58.6,0.7232704402515723,0.1119011521375743,0.8880988478624257,0.797099839687287,0.934888888888889,0.019703103913630237,0.0,0.9374888600310646,10758.754338621398,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00010432513666956056,0.011522276769243167,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,53715.24595236778,True,,,1,c161f907a1f84ef2a39db4c79cb1f1d3,2023-05-23_05-50-49,1684813849,53715.24595236778,272430,c04,172.16.6.4,53715.24595236778,0,1,0.0047910213470458984,"11_lambda_reg=0.0115,learning_rate=0.0001",0.3,False,64,5000,True,0.00010432513666956054,0.011522276769243167,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00012,1.56,46.8,0.761006289308176,0.06791883480628272,0.9320811651937173,0.8377497746284266,0.9480000000000001,0.011875843454790824,0.0,0.9514713246590109,10318.057468801202,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002805500675650262,0.0090842312250314,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,51518.99698090553,True,,,1,e3f49e3a67ad437fa1f17e3d0cc9af06,2023-05-23_05-14-13,1684811653,51518.99698090553,272433,c04,172.16.6.4,51518.99698090553,0,1,0.004919767379760742,"12_lambda_reg=0.0091,learning_rate=0.0003",0.3,False,64,5000,True,0.0002805500675650262,0.0090842312250314,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00013,1.0733333333333335,32.2,0.9408805031446541,0.131336696029459,0.8686633039705409,0.9029089206402787,0.9642222222222223,0.03076923076923077,0.0,0.9798283808214293,10655.971797650602,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00011339926063743145,0.00012505955922400026,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,53205.07165956497,True,,,1,16ded5834c824b90b35807493ce41b8d,2023-05-23_05-42-19,1684813339,53205.07165956497,272435,c04,172.16.6.4,53205.07165956497,0,1,0.004063606262207031,"13_lambda_reg=0.0001,learning_rate=0.0001",0.3,False,64,5000,True,0.00011339926063743145,0.00012505955922400026,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00014,2.3266666666666667,69.8,0.6540880503144655,0.1253376474755435,0.8746623525244566,0.7480267566486647,0.9224444444444444,0.019973009446693668,0.0,0.9250579278384642,10659.880983041601,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0004725827413553712,0.014888936552740364,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,53227.258246183395,True,,,1,13e759851c5c4706841f910dc08d295b,2023-05-23_05-42-46,1684813366,53227.258246183395,272617,c04,172.16.6.4,53227.258246183395,0,1,0.004797458648681641,"14_lambda_reg=0.0149,learning_rate=0.0005",0.3,False,64,5000,True,0.0004725827413553712,0.014888936552740364,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00015,0.9,27.0,0.9270440251572328,0.09466024029302847,0.9053397597069714,0.9158670855013643,0.97,0.020782726045883937,0.0,0.982498578327774,10586.0539442554,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002751948757258125,0.0003425283907383791,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,52856.11381149292,True,,,1,780f6a7877864ab6a62699a981df907b,2023-05-23_05-36-35,1684812995,52856.11381149292,272620,c04,172.16.6.4,52856.11381149292,0,1,0.004962444305419922,"15_lambda_reg=0.0003,learning_rate=0.0003",0.3,False,64,5000,True,0.0002751948757258125,0.0003425283907383791,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00016,0.74,22.2,0.9270440251572328,0.067149463119856,0.9328505368801441,0.9297053127810553,0.9753333333333334,0.014304993252361675,0.0,0.9875198397541991,10514.9093823818,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00013881581368760967,0.0005769174147919699,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,52503.00446295738,True,,,1,e62a1784469a4a9585ed9a334e52793d,2023-05-23_05-30-42,1684812642,52503.00446295738,272622,c04,172.16.6.4,52503.00446295738,0,1,0.007586479187011719,"16_lambda_reg=0.0006,learning_rate=0.0001",0.3,False,64,5000,True,0.00013881581368760967,0.0005769174147919699,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00017,0.9666666666666668,29.0,0.9371069182389938,0.11093293300392844,0.8890670669960716,0.9120449389076306,0.9677777777777777,0.02564102564102564,0.0,0.9780748436160552,10381.689095230799,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002894414035632497,0.0002669227073727998,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,51834.068162202835,True,,,1,750d9208b2fe491987cb923e1240ff3b,2023-05-23_05-19-33,1684811973,51834.068162202835,272624,c04,172.16.6.4,51834.068162202835,0,1,0.0048999786376953125,"17_lambda_reg=0.0003,learning_rate=0.0003",0.3,False,64,5000,True,0.0002894414035632497,0.0002669227073727998,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00018,1.1866666666666668,35.6,0.9132075471698113,0.1294658682091988,0.8705341317908012,0.8907771294248448,0.9604444444444443,0.02941970310391362,0.0,0.9771225354144917,10770.0884018038,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00018111952900395299,0.0003010384655994916,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,53771.7251803875,True,,,1,bc9f335cc3e34ebda04876c5e07c2d76,2023-05-23_05-51-51,1684813911,53771.7251803875,272626,c04,172.16.6.4,53771.7251803875,0,1,0.004487276077270508,"18_lambda_reg=0.0003,learning_rate=0.0002",0.3,False,64,5000,True,0.00018111952900395299,0.0003010384655994916,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00019,1.1066666666666667,33.2,0.929559748427673,0.12712861210929585,0.8728713878907042,0.8997361798930414,0.9631111111111113,0.02968960863697705,0.0,0.9798606336838711,10484.6020879048,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00012149829347003486,0.0006918635741698178,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,52349.07842731476,True,,,1,7181c8c900044854bc3f88b88747d4a7,2023-05-23_05-28-14,1684812494,52349.07842731476,272928,c04,172.16.6.4,52349.07842731476,0,1,0.005836963653564453,"19_lambda_reg=0.0007,learning_rate=0.0001",0.3,False,64,5000,True,0.00012149829347003486,0.0006918635741698178,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00020,0.8333333333333334,25.0,0.9421383647798743,0.09451104316631305,0.905488956833687,0.9232981367201226,0.9722222222222223,0.02132253711201082,0.0,0.9829823712643971,10853.704847177,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002768501187841547,0.0002846630003449307,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,54192.52976822853,True,,,1,ed3e2aef8e10405698d1ccf12ca23bb2,2023-05-23_05-59-04,1684814344,54192.52976822853,272992,c04,172.16.6.4,54192.52976822853,0,1,0.00559544563293457,"20_lambda_reg=0.0003,learning_rate=0.0003",0.3,False,64,5000,True,0.0002768501187841547,0.0002846630003449307,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00021,2.96,88.8,0.5169811320754717,0.12699039943754337,0.8730096005624566,0.6493115356996918,0.9013333333333333,0.016194331983805665,0.0,0.8998412819664061,10976.703879591401,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00039152280429027695,0.03355452256278171,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,54810.98814535141,True,,,1,b7d7038f5add48aa831ee70e13ffc4db,2023-05-23_06-09-28,1684814968,54810.98814535141,273055,c04,172.16.6.4,54810.98814535141,0,1,0.005326509475708008,"21_lambda_reg=0.0336,learning_rate=0.0004",0.3,False,64,5000,True,0.00039152280429027695,0.03355452256278171,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00022,2.493333333333333,74.8,0.6251572327044025,0.1318909503841846,0.8681090496158154,0.7266212824711376,0.9168888888888889,0.02051282051282053,0.0,0.9060711769748513,11056.5042154786,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00012859718301549747,0.020224713910698716,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,55204.90328383446,True,,,1,9e8c0559b53349968ff8487b33157977,2023-05-23_06-16-08,1684815368,55204.90328383446,273118,c04,172.16.6.4,55204.90328383446,0,1,0.004896402359008789,"22_lambda_reg=0.0202,learning_rate=0.0001",0.3,False,64,5000,True,0.00012859718301549747,0.020224713910698716,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00023,1.2666666666666668,38.0,0.8981132075471698,0.13232766469138563,0.8676723353086144,0.8826188903302915,0.9577777777777777,0.02941970310391364,0.0,0.97735339800881,10656.4012393006,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00036969336993832817,0.0009897147638277504,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,53205.55866646767,True,,,1,8a3669f0f43c4aaf8f50b831699e8085,2023-05-23_05-42-54,1684813374,53205.55866646767,273181,c04,172.16.6.4,53205.55866646767,0,1,0.005780220031738281,"23_lambda_reg=0.0010,learning_rate=0.0004",0.3,False,64,5000,True,0.00036969336993832817,0.0009897147638277504,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
dd9e4_00024,3.0266666666666664,90.8,0.4981132075471698,0.12170118529283099,0.878298814707169,0.6354399839622149,0.8991111111111112,0.014844804318488558,0.0,0.8514127602508934,11110.284220287202,2.0,30.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00017138333733362774,0.039108220140850636,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,55471.16269993782,True,,,1,ff2f979ea6b9497488a25e3afefe840e,2023-05-23_06-20-45,1684815645,55471.16269993782,273246,c04,172.16.6.4,55471.16269993782,0,1,0.00469207763671875,"24_lambda_reg=0.0391,learning_rate=0.0002",0.3,False,64,5000,True,0.00017138333733362774,0.039108220140850636,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
