trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/prethreshold,hparam/compute_weights,hparam/joint_learn,hparam/progress_rate,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/multiplier,config/prethreshold,config/compute_weights,config/joint_learn,config/progress_rate
c7730_00005,6.0760000000000005,607.6,0.2525043177892919,0.4980905610573452,0.5019094389426547,0.33118627136616463,0.9392400000000001,0.0185542935994056,0.0,0.6816331390626058,518.9245766681,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00023115731472697206,0.021960887203292003,0.29999999999999993,0.0,1.0,0.25,5182.990939617157,True,,,1,b3c12b75b40142a1b8064eb06b52110d,2023-05-18_15-14-19,1684415659,5182.990939617157,395935,c26,172.16.6.26,5182.990939617157,0,1,0.004403352737426758,"5_lambda_reg=0.0220,learning_rate=0.0002",0.3,False,64,5000,True,0.0002311573147269721,0.021960887203292003,[],0.3,False,True,0.25
c7730_00006,6.537999999999999,653.8,0.4542314335060448,0.5284207552096687,0.4715792447903312,0.45792977483051256,0.93462,0.03585606623500688,0.0,0.7508814963227523,523.9145236605999,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0005509186209167019,0.0037181449680000244,0.29999999999999993,0.0,1.0,0.25,5231.981061935425,True,,,1,a93b95c317204409afc9d895408a039a,2023-05-18_15-15-08,1684415708,5231.981061935425,395937,c26,172.16.6.26,5231.981061935425,0,1,0.005802631378173828,"6_lambda_reg=0.0037,learning_rate=0.0006",0.3,False,64,5000,True,0.0005509186209167019,0.003718144968000024,[],0.3,False,True,0.25
c7730_00007,14.949000000000002,1494.9,0.5322970639032815,0.7763414229158389,0.22365857708416118,0.3095969990326115,0.8505100000000001,0.12993312811803417,0.0,0.7068345457608668,525.5821519894,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00012873191309353723,0.0002696278154348516,0.29999999999999993,0.0,1.0,0.25,5248.963766336441,True,,,1,8350a123d30744f89a31cac5d31bfbd6,2023-05-18_15-15-25,1684415725,5248.963766336441,395939,c26,172.16.6.26,5248.963766336441,0,1,0.005157947540283203,"7_lambda_reg=0.0003,learning_rate=0.0001",0.3,False,64,5000,True,0.00012873191309353723,0.00026962781543485157,[],0.3,False,True,0.25
c7730_00008,5.484,548.4,0.16545768566493957,0.4040883629026806,0.5959116370973194,0.25872612687054886,0.9451599999999999,0.006920709054240559,0.0,0.6412603196584853,523.2453320739999,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0006118015551658225,0.0513844111494965,0.29999999999999993,0.0,1.0,0.25,5225.62545466423,True,,,1,92a1c27be0604bc7ad6200aff0cfd638,2023-05-18_15-15-01,1684415701,5225.62545466423,395941,c26,172.16.6.26,5225.62545466423,0,1,0.0040438175201416016,"8_lambda_reg=0.0514,learning_rate=0.0006",0.3,False,64,5000,True,0.0006118015551658225,0.051384411149496496,[],0.3,False,True,0.25
c7730_00009,6.449,644.9,0.4328151986183074,0.5218698551348048,0.47813014486519523,0.4483938930303282,0.9355099999999998,0.033595159749495805,0.0,0.7594624620446109,523.8412026927001,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0003323846719268737,0.00545869215319819,0.29999999999999993,0.0,1.0,0.25,5231.285675048828,True,,,1,43549b3549ca45efa57cceeee44f4c1b,2023-05-18_15-15-12,1684415712,5231.285675048828,396242,c26,172.16.6.26,5231.285675048828,0,1,0.004762887954711914,"9_lambda_reg=0.0055,learning_rate=0.0003",0.3,False,64,5000,True,0.0003323846719268737,0.00545869215319819,[],0.3,False,True,0.25
c7730_00010,5.484999999999999,548.5,0.1454231433506045,0.38532799199958806,0.6146720080004119,0.23467496418050393,0.9451500000000002,0.005700031843753317,0.0,0.6130833644529483,526.0940337531999,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00017655440126473234,0.06968484043179411,0.29999999999999993,0.0,1.0,0.25,5254.9412434101105,True,,,1,277053ff8a2244bbb91313a3516a4355,2023-05-18_15-15-36,1684415736,5254.9412434101105,396246,c26,172.16.6.26,5254.9412434101105,0,1,0.00511622428894043,"10_lambda_reg=0.0697,learning_rate=0.0002",0.3,False,64,5000,True,0.00017655440126473234,0.06968484043179411,[],0.3,False,True,0.25
c7730_00011,5.334999999999999,533.5,0.18151986183074265,0.3594274079069766,0.6405725920930234,0.282286898477077,0.94665,0.006326292325655458,0.0,0.6534760380797758,500.9074889294,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0003528936346776393,0.05218924025614112,0.29999999999999993,0.0,1.0,0.25,5003.648318052292,True,,,1,36c2854bfea948eba73f70f19903cdce,2023-05-18_15-11-30,1684415490,5003.648318052292,396368,c26,172.16.6.26,5003.648318052292,0,1,0.004857540130615234,"11_lambda_reg=0.0522,learning_rate=0.0004",0.3,False,64,5000,True,0.00035289363467763923,0.05218924025614112,[],0.3,False,True,0.25
c7730_00012,6.778999999999999,677.9,0.461139896373057,0.5676167956556754,0.43238320434432465,0.4433847824085291,0.9322100000000001,0.03883876446237131,0.0,0.7423592224697736,523.0092260250999,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00011455109434632589,0.005075518861690243,0.29999999999999993,0.0,1.0,0.25,5223.884999036789,True,,,1,770acfb4b7cc412ab0239282341a08fc,2023-05-18_15-15-10,1684415710,5223.884999036789,396371,c26,172.16.6.26,5223.884999036789,0,1,0.0051004886627197266,"12_lambda_reg=0.0051,learning_rate=0.0001",0.3,False,64,5000,True,0.00011455109434632589,0.005075518861690243,[],0.3,False,True,0.25
c7730_00013,5.587,558.7,0.14922279792746113,0.41284333424575737,0.5871566657542426,0.23659591675290378,0.94413,0.007016240314191702,0.0,0.6168742102080037,525.5574947831999,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00010711421345418674,0.080588635257608,0.29999999999999993,0.0,1.0,0.25,5248.6408450603485,True,,,1,d197e83e44ed42f180bad98021837614,2023-05-18_15-15-40,1684415740,5248.6408450603485,396493,c26,172.16.6.26,5248.6408450603485,0,1,0.005095720291137695,"13_lambda_reg=0.0806,learning_rate=0.0001",0.3,False,64,5000,True,0.00010711421345418674,0.08058863525760801,[],0.3,False,True,0.25
c7730_00014,5.394,539.4,0.4162348877374784,0.4545307233538113,0.5454692766461887,0.4711822437975666,0.9460599999999999,0.02137777306018469,0.0,0.7435530240657745,500.0354455628,4.5,100.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0005162468860847504,0.006141491174033878,0.29999999999999993,0.0,1.0,0.25,4994.903940677643,True,,,1,05c44c1a3d3f44e7953b8da2b7d61977,2023-05-18_15-11-31,1684415491,4994.903940677643,396556,c26,172.16.6.26,4994.903940677643,0,1,0.004563570022583008,"14_lambda_reg=0.0061,learning_rate=0.0005",0.3,False,64,5000,True,0.0005162468860847504,0.006141491174033878,[],0.3,False,True,0.25
