trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/prethreshold,hparam/compute_weights,hparam/joint_learn,hparam/progress_rate,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/multiplier,config/prethreshold,config/compute_weights,config/joint_learn,config/progress_rate
b2430_00083,3.636,363.6,0.728,0.6764528545450366,0.3235471454549633,0.4472646388954117,0.96364,0.0,0.9444968877551021,962.9595688877998,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,0.0,0.0001765761065810946,0.0006920222994695367,0.3,0.0,0.0,0.25,4808.400234699249,True,,,1,c8caf1bc020e409582c70cd588c54483,2023-03-29_13-06-53,1680088013,4808.400234699249,117410,hostname,127.0.0.1,4808.400234699249,0,1,0.005665302276611328,"83_early_stop=False,lambda_reg=0.0007,learning_rate=0.0002,max_epochs=10000",0.3,False,256,10000,False,0.0001765761065810946,0.0006920222994695367,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00084,5.970000000000001,597.0,0.6769999999999999,0.7946947935674334,0.20530520643256653,0.314393399958406,0.9403,0.0,0.9141819387755102,97.3342604896,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,1.0,0.0018777242455214629,0.0002022455329477096,0.3,0.0,0.0,0.25,486.12880659103394,True,,,1,f201aed47846416d899d4c825b265525,2023-03-29_11-55-22,1680083722,486.12880659103394,117459,hostname,127.0.0.1,486.12880659103394,0,1,0.004849672317504883,"84_early_stop=True,lambda_reg=0.0002,learning_rate=0.0019,max_epochs=1000",0.3,False,256,1000,True,0.001877724245521463,0.0002022455329477096,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00085,5.866,586.6,0.127,0.9384932216041918,0.061506778395808294,0.08119123271007203,0.9413400000000001,0.0,0.7625383163265307,107.02840039540006,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,0.0,0.00018172373352924433,0.00026007050893442184,0.3,0.0,0.0,0.25,534.8050906658173,True,,,1,e25046522c3048a28afc281c08ae3054,2023-03-29_11-57-09,1680083829,534.8050906658173,117438,hostname,127.0.0.1,534.8050906658173,0,1,0.007426023483276367,"85_early_stop=False,lambda_reg=0.0003,learning_rate=0.0002,max_epochs=1000",0.3,False,256,1000,False,0.00018172373352924433,0.00026007050893442184,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00086,1.1019999999999999,110.2,0.6839999999999999,0.2530539976464105,0.7469460023535894,0.7128340804911841,0.98898,0.0,0.8332132653061224,530.5963369027999,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,1.0,0.09122956819182697,0.004569240348496904,0.3,0.0,0.0,0.25,2651.6075916290283,True,,,1,442ebba1cda14eaf9306e6c71d7eeb01,2023-03-29_12-32-33,1680085953,2651.6075916290283,117436,hostname,127.0.0.1,2651.6075916290283,0,1,0.003462553024291992,"86_early_stop=True,lambda_reg=0.0046,learning_rate=0.0912,max_epochs=5000",0.3,False,256,5000,True,0.09122956819182697,0.004569240348496904,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00087,0.472,47.2,0.945,0.15657234516320231,0.8434276548367977,0.8905663494961601,0.9952799999999999,0.0,0.9724024489795917,533.4232628642002,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,0.0,0.01155563689465718,0.001175212094524284,0.3,0.0,0.0,0.25,2664.75279211998,True,,,1,0736caf9d4fa4cbcac6dc9492c1dd6c4,2023-03-29_12-33-32,1680086012,2664.75279211998,117423,hostname,127.0.0.1,2664.75279211998,0,1,0.004428863525390625,"87_early_stop=False,lambda_reg=0.0012,learning_rate=0.0116,max_epochs=5000",0.3,False,256,5000,False,0.01155563689465718,0.001175212094524284,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00088,0.4919999999999999,49.2,0.9440000000000002,0.16681499310943587,0.8331850068905642,0.884967707548682,0.9950800000000001,0.0,0.9701273469387754,964.7212443791999,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,1.0,0.0028934978307147614,0.00121724361359997,0.3,0.0,0.0,0.25,4817.042639970779,True,,,1,26e0b579c58f44efbfaec9193de9b74d,2023-03-29_13-11-55,1680088315,4817.042639970779,117412,hostname,127.0.0.1,4817.042639970779,0,1,0.0043621063232421875,"88_early_stop=True,lambda_reg=0.0012,learning_rate=0.0029,max_epochs=10000",0.3,False,256,10000,True,0.0028934978307147614,0.00121724361359997,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00089,0.528,52.8,0.9490000000000001,0.18206732605298362,0.8179326739470163,0.8783626004093742,0.99472,0.0,0.9664194897959183,979.8992947344002,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,0.0,0.016811550788984206,0.0002416962909302991,0.3,0.0,0.0,0.25,4892.25164604187,True,,,1,b9e81b4513bd4f97b2459db87415853b,2023-03-29_13-13-22,1680088402,4892.25164604187,117489,hostname,127.0.0.1,4892.25164604187,0,1,0.004508256912231445,"89_early_stop=False,lambda_reg=0.0002,learning_rate=0.0168,max_epochs=10000",0.3,False,256,10000,False,0.016811550788984206,0.0002416962909302991,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00090,1.2719999999999998,127.2,0.754,0.32970796887199333,0.6702920311280067,0.7078043782057063,0.9872799999999999,0.0,0.9165237244897959,97.10663370040001,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,1.0,0.026361791409326603,0.00748289222839738,0.3,0.0,0.0,0.25,485.12611961364746,True,,,1,51343a9c9cb143789539ef1f31c651c7,2023-03-29_12-00-26,1680084026,485.12611961364746,117485,hostname,127.0.0.1,485.12611961364746,0,1,0.006237983703613281,"90_early_stop=True,lambda_reg=0.0075,learning_rate=0.0264,max_epochs=1000",0.3,False,256,1000,True,0.0263617914093266,0.00748289222839738,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00091,2.1580000000000004,215.8,0.005,0.9503463203463204,0.04965367965367965,0.00899432551781006,0.9784200000000001,0.0,0.6218839795918367,94.7893879449999,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,0.0,0.00020293903184722138,0.04190468230289302,0.3,0.0,0.0,0.25,473.5094952583313,True,,,1,d706ac03956b42efa14d8166249931dd,2023-03-29_12-00-21,1680084021,473.5094952583313,117447,hostname,127.0.0.1,473.5094952583313,0,1,0.004619121551513672,"91_early_stop=False,lambda_reg=0.0419,learning_rate=0.0002,max_epochs=1000",0.3,False,256,1000,False,0.00020293903184722136,0.04190468230289302,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00092,1.52,152.0,0.41899999999999993,0.2974927585996555,0.7025072414003445,0.5241422381010643,0.9848000000000001,0.0,0.7150375510204081,482.89086047959984,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,1.0,0.09079888991219005,0.017035945110564187,0.3,0.0,0.0,0.25,2411.2656586170197,True,,,1,782eafb5d31440f2846491d96223a67a,2023-03-29_12-32-59,1680085979,2411.2656586170197,117487,hostname,127.0.0.1,2411.2656586170197,0,1,0.004658699035644531,"92_early_stop=True,lambda_reg=0.0170,learning_rate=0.0908,max_epochs=5000",0.3,False,256,5000,True,0.09079888991219005,0.017035945110564187,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00093,2.29,229.0,0.17,0.6460430173294424,0.35395698267055764,0.22742337445998445,0.9770999999999999,0.0,0.6580765816326529,490.04779973020004,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,0.0,0.0006365877177239804,0.03654630025317731,0.3,0.0,0.0,0.25,2446.7551770210266,True,,,1,48b3b74ea88b43dc9d03062ee2aa3029,2023-03-29_12-34-24,1680086064,2446.7551770210266,117477,hostname,127.0.0.1,2446.7551770210266,0,1,0.0058650970458984375,"93_early_stop=False,lambda_reg=0.0365,learning_rate=0.0006,max_epochs=5000",0.3,False,256,5000,False,0.0006365877177239804,0.03654630025317731,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00094,0.508,50.8,0.881,0.1305827497719921,0.8694172502280079,0.8747127991984739,0.9949200000000001,0.0,0.9439532142857143,984.7763692656001,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,1.0,0.030445766237632503,0.002765692626639486,0.3,0.0,0.0,0.25,4918.208671569824,True,,,1,b2fb54fdfd344a8fa52d8eb063692235,2023-03-29_13-16-35,1680088595,4918.208671569824,117419,hostname,127.0.0.1,4918.208671569824,0,1,0.00656580924987793,"94_early_stop=True,lambda_reg=0.0028,learning_rate=0.0304,max_epochs=10000",0.3,False,256,10000,True,0.030445766237632503,0.002765692626639486,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00095,1.7380000000000002,173.8,0.285,0.3219864848474993,0.6780135151525007,0.39833681348858674,0.98262,0.0,0.6642273469387756,985.0920212999997,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,0.0,0.01682278415849782,0.04394902402774504,0.3,0.0,0.0,0.25,4920.0021233558655,True,,,1,3768ebf1fe7a4eaebde47adb2c5e0eaa,2023-03-29_13-17-08,1680088628,4920.0021233558655,117408,hostname,127.0.0.1,4920.0021233558655,0,1,0.005208492279052734,"95_early_stop=False,lambda_reg=0.0439,learning_rate=0.0168,max_epochs=10000",0.3,False,256,10000,False,0.01682278415849782,0.04394902402774504,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00096,2.536,253.6,0.08299999999999999,0.8123366736806489,0.18766332631935131,0.11113236994910403,0.9746400000000002,0.0,0.6761883163265306,97.33110548700006,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,1.0,0.0018781080002543168,0.039454996131518816,0.3,0.0,0.0,0.25,486.1686887741089,True,,,1,f201aed47846416d899d4c825b265525,2023-03-29_12-03-28,1680084208,486.1686887741089,117459,hostname,127.0.0.1,486.1686887741089,0,1,0.004849672317504883,"96_early_stop=True,lambda_reg=0.0395,learning_rate=0.0019,max_epochs=1000",0.3,False,256,1000,True,0.001878108000254317,0.039454996131518816,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00097,2.33,233.0,0.217,0.6308747218551544,0.36912527814484564,0.2724672902279152,0.9766999999999999,0.0,0.6512920408163265,107.40848314320002,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,0.0,0.009392400269704306,0.05552137561191902,0.3,0.0,0.0,0.25,536.7697937488556,True,,,1,e25046522c3048a28afc281c08ae3054,2023-03-29_12-06-06,1680084366,536.7697937488556,117438,hostname,127.0.0.1,536.7697937488556,0,1,0.007426023483276367,"97_early_stop=False,lambda_reg=0.0555,learning_rate=0.0094,max_epochs=1000",0.3,False,256,1000,False,0.009392400269704306,0.05552137561191902,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00098,2.898,289.8,0.844,0.5950400658398871,0.40495993416011283,0.5446296054023445,0.97102,0.0,0.9439283163265305,537.4387580112,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,1.0,0.0006353300866246564,0.00030415013021915555,0.3,0.0,0.0,0.25,2684.26975941658,True,,,1,988e1ef86a164b7d92079d38715f94ff,2023-03-29_12-42-21,1680086541,2684.26975941658,117495,hostname,127.0.0.1,2684.26975941658,0,1,0.017468690872192383,"98_early_stop=True,lambda_reg=0.0003,learning_rate=0.0006,max_epochs=5000",0.3,False,256,5000,True,0.0006353300866246564,0.00030415013021915555,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00099,3.086,308.6,0.368,0.7109245652468795,0.2890754347531206,0.3205547106977066,0.96914,0.0,0.8996298469387755,533.9191709511997,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,0.0,0.00031013548436821596,0.009507858313283773,0.3,0.0,0.0,0.25,2667.139277935028,True,,,1,f977eb2d4bcb4673bb598960dd222820,2023-03-29_12-42-38,1680086558,2667.139277935028,117498,hostname,127.0.0.1,2667.139277935028,0,1,0.004321575164794922,"99_early_stop=False,lambda_reg=0.0095,learning_rate=0.0003,max_epochs=5000",0.3,False,256,5000,False,0.00031013548436821596,0.009507858313283773,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00100,2.432,243.2,0.874,0.553272098275289,0.446727901724711,0.5906780068061247,0.97568,0.0,0.9505663775510204,968.5202064810003,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,1.0,0.00035657900768314003,0.0002486854803233521,0.3,0.0,0.0,0.25,4836.140063285828,True,,,1,d706ac03956b42efa14d8166249931dd,2023-03-29_13-20-57,1680088857,4836.140063285828,117447,hostname,127.0.0.1,4836.140063285828,0,1,0.004619121551513672,"100_early_stop=True,lambda_reg=0.0002,learning_rate=0.0004,max_epochs=10000",0.3,False,256,10000,True,0.00035657900768314003,0.0002486854803233521,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00101,2.8419999999999996,284.2,0.05700000000000001,0.8877309421085071,0.11226905789149291,0.07371254709207757,0.97158,0.0,0.6758436224489796,965.1610261551996,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,0.0,0.0001125922043880284,0.031878551879780455,0.3,0.0,0.0,0.25,4819.66507434845,True,,,1,51343a9c9cb143789539ef1f31c651c7,2023-03-29_13-20-46,1680088846,4819.66507434845,117485,hostname,127.0.0.1,4819.66507434845,0,1,0.006237983703613281,"101_early_stop=False,lambda_reg=0.0319,learning_rate=0.0001,max_epochs=10000",0.3,False,256,10000,False,0.00011259220438802842,0.031878551879780455,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00102,1.8359999999999999,183.6,0.36,0.43609518863362695,0.5639048113663732,0.4393655973380257,0.98164,0.0,0.6819493367346938,97.31243459799998,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,1.0,0.06004228539237101,0.026882583842650316,0.3,0.0,0.0,0.25,486.10575103759766,True,,,1,f201aed47846416d899d4c825b265525,2023-03-29_12-11-34,1680084694,486.10575103759766,117459,hostname,127.0.0.1,486.10575103759766,0,1,0.004849672317504883,"102_early_stop=True,lambda_reg=0.0269,learning_rate=0.0600,max_epochs=1000",0.3,False,256,1000,True,0.06004228539237101,0.026882583842650316,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00103,4.376,437.6,0.23200000000000004,0.8503240475281292,0.14967595247187085,0.17856961507923744,0.95624,0.0,0.8950709183673469,108.5662237219999,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,0.0,0.001008704617853696,0.0062818728974691805,0.3,0.0,0.0,0.25,542.5000698566437,True,,,1,e25046522c3048a28afc281c08ae3054,2023-03-29_12-15-08,1680084908,542.5000698566437,117438,hostname,127.0.0.1,542.5000698566437,0,1,0.007426023483276367,"103_early_stop=False,lambda_reg=0.0063,learning_rate=0.0010,max_epochs=1000",0.3,False,256,1000,False,0.001008704617853696,0.0062818728974691805,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00104,5.1579999999999995,515.8,0.378,0.8343751148313011,0.165624885168699,0.22702986778983308,0.9484199999999999,0.0,0.886065612244898,530.2262118326,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,1.0,0.000143768093453832,0.0002272481831668511,0.3,0.0,0.0,0.25,2649.244452238083,True,,,1,6da3462e56e7456eb0746b379c1a6857,2023-03-29_12-50-47,1680087047,2649.244452238083,117483,hostname,127.0.0.1,2649.244452238083,0,1,0.0040280818939208984,"104_early_stop=True,lambda_reg=0.0002,learning_rate=0.0001,max_epochs=5000",0.3,False,256,5000,True,0.000143768093453832,0.00022724818316685106,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00105,3.664,366.4,0.35300000000000004,0.7673972713957711,0.232602728604229,0.2778438864413333,0.96336,0.0,0.890766530612245,530.3337490216,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,0.0,0.0002812607535368223,0.008318096508084842,0.3,0.0,0.0,0.25,2650.0851435661316,True,,,1,6e04e652fe9a425d994e6b28ff31b6e6,2023-03-29_12-51-18,1680087078,2650.0851435661316,117406,hostname,127.0.0.1,2650.0851435661316,0,1,0.004812717437744141,"105_early_stop=False,lambda_reg=0.0083,learning_rate=0.0003,max_epochs=5000",0.3,False,256,5000,False,0.0002812607535368223,0.008318096508084842,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00106,0.6900000000000001,69.0,0.9280000000000002,0.2241815300665057,0.7758184699334942,0.8444497119492713,0.9930999999999999,0.0,0.9577094387755102,970.7985289107999,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,1.0,0.012217926449160867,0.0005696362314894931,0.3,0.0,0.0,0.25,4847.265867233276,True,,,1,f201aed47846416d899d4c825b265525,2023-03-29_13-32-21,1680089541,4847.265867233276,117459,hostname,127.0.0.1,4847.265867233276,0,1,0.004849672317504883,"106_early_stop=True,lambda_reg=0.0006,learning_rate=0.0122,max_epochs=10000",0.3,False,256,10000,True,0.012217926449160867,0.0005696362314894931,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00107,1.7080000000000002,170.8,0.288,0.32636997822230995,0.67363002177769,0.40226703540283265,0.98292,0.0,0.6787916326530612,1049.6441028023999,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,0.0,0.042667972639189304,0.0324800512074151,0.3,0.0,0.0,0.25,5243.3525450229645,True,,,1,e25046522c3048a28afc281c08ae3054,2023-03-29_13-42-32,1680090152,5243.3525450229645,117438,hostname,127.0.0.1,5243.3525450229645,0,1,0.007426023483276367,"107_early_stop=False,lambda_reg=0.0325,learning_rate=0.0427,max_epochs=10000",0.3,False,256,10000,False,0.042667972639189304,0.0324800512074151,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00108,3.7779999999999996,377.8,0.724,0.6881551183630641,0.3118448816369358,0.4356320844394583,0.9622200000000001,0.0,0.9464701020408162,101.20733215939981,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,1.0,0.0028434271383087524,0.002423264891068502,0.3,0.0,0.0,0.25,505.46399688720703,True,,,1,96581a94323a4f22b600090cf140a7b0,2023-03-29_12-29-03,1680085743,505.46399688720703,117440,hostname,127.0.0.1,505.46399688720703,0,1,0.004840850830078125,"108_early_stop=True,lambda_reg=0.0024,learning_rate=0.0028,max_epochs=1000",0.3,False,256,1000,True,0.0028434271383087524,0.002423264891068502,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00109,2.078,207.8,0.421,0.5062972642934132,0.4937027357065869,0.45166334754043946,0.9792200000000001,0.0,0.8163978571428571,97.10406707339989,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,0.0,0.007085577090084663,0.01849186779699632,0.3,0.0,0.0,0.25,485.0928349494934,True,,,1,a6096273e3874868875f50bf030fe258,2023-03-29_12-31-41,1680085901,485.0928349494934,117430,hostname,127.0.0.1,485.0928349494934,0,1,0.004117012023925781,"109_early_stop=False,lambda_reg=0.0185,learning_rate=0.0071,max_epochs=1000",0.3,False,256,1000,False,0.007085577090084664,0.01849186779699632,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00110,3.8579999999999997,385.8,0.8100000000000002,0.678595582857375,0.3214044171426251,0.4590280521763341,0.96142,0.0,0.9307554081632654,484.0502607450002,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,1.0,0.0005194098497701311,0.0003571061820752143,0.3,0.0,0.0,0.25,2417.4539206027985,True,,,1,04cf367cd7f943b1a55aef30282c3c7c,2023-03-29_13-04-11,1680087851,2417.4539206027985,117479,hostname,127.0.0.1,2417.4539206027985,0,1,0.00446629524230957,"110_early_stop=True,lambda_reg=0.0004,learning_rate=0.0005,max_epochs=5000",0.3,False,256,5000,True,0.0005194098497701311,0.0003571061820752143,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00111,0.776,77.6,0.881,0.2328997963225763,0.7671002036774237,0.8199351569623904,0.99224,0.0,0.9241248979591836,484.01695898220004,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,0.0,0.046302086437219926,0.0007193887623604925,0.3,0.0,0.0,0.25,2417.225616455078,True,,,1,79eef743f0a54b1689f8d8ff92d44aa9,2023-03-29_13-04-17,1680087857,2417.225616455078,117398,hostname,127.0.0.1,2417.225616455078,0,1,0.003748655319213867,"111_early_stop=False,lambda_reg=0.0007,learning_rate=0.0463,max_epochs=5000",0.3,False,256,5000,False,0.046302086437219926,0.0007193887623604925,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00112,1.49,149.0,0.509,0.33021754990005253,0.6697824500999474,0.5777315238451122,0.9851000000000001,0.0,0.7662146938775509,898.0072497997996,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,1.0,0.09575983846804582,0.009525690726087376,0.3,0.0,0.0,0.25,4484.103710651398,True,,,1,5cd7bb68477a42b891d7ccbe2513000f,2023-03-29_13-38-56,1680089936,4484.103710651398,117481,hostname,127.0.0.1,4484.103710651398,0,1,0.004674673080444336,"112_early_stop=True,lambda_reg=0.0095,learning_rate=0.0958,max_epochs=10000",0.3,False,256,10000,True,0.09575983846804582,0.009525690726087376,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00113,0.47000000000000003,47.0,0.953,0.16372644588009613,0.8362735541199038,0.8905876127290678,0.9953000000000001,0.0,0.9678004081632654,979.2306044544002,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,0.0,0.010820724666541022,0.00032549379658469463,0.3,0.0,0.0,0.25,4889.321459531784,True,,,1,37d4bc44d0f149068cc1bbb948e90f65,2023-03-29_13-45-44,1680090344,4889.321459531784,117500,hostname,127.0.0.1,4889.321459531784,0,1,0.0052051544189453125,"113_early_stop=False,lambda_reg=0.0003,learning_rate=0.0108,max_epochs=10000",0.3,False,256,10000,False,0.010820724666541022,0.00032549379658469463,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00114,3.7379999999999995,373.8,0.05500000000000001,0.9453022663978391,0.05469773360216097,0.05337020487903349,0.96262,0.0,0.7796733673469387,93.90013978580009,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,1.0,0.00012756318280641153,0.0024480386174279933,0.3,0.0,0.0,0.25,468.9761919975281,True,,,1,fabeb28617c4472499b610242fa9800d,2023-03-29_12-32-26,1680085946,468.9761919975281,117415,hostname,127.0.0.1,468.9761919975281,0,1,0.005629062652587891,"114_early_stop=True,lambda_reg=0.0024,learning_rate=0.0001,max_epochs=1000",0.3,False,256,1000,True,0.00012756318280641153,0.0024480386174279933,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00115,1.3,130.0,0.578,0.28048216890702726,0.7195178310929726,0.6401095798432461,0.9870000000000001,0.0,0.8314409183673469,96.21999691940036,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,0.0,0.039641950034397314,0.012334711323632425,0.3,0.0,0.0,0.25,480.6271803379059,True,,,1,960b2650eb1f4ef48c5d37a0d82a1f19,2023-03-29_12-32-49,1680085969,480.6271803379059,117443,hostname,127.0.0.1,480.6271803379059,0,1,0.005374908447265625,"115_early_stop=False,lambda_reg=0.0123,learning_rate=0.0396,max_epochs=1000",0.3,False,256,1000,False,0.039641950034397314,0.012334711323632425,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00116,1.8779999999999997,187.8,0.169,0.3800931677018634,0.6199068322981367,0.26429717665318797,0.9812200000000001,0.0,0.5940999489795917,493.6491125486003,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,1.0,0.06565403101711673,0.0781159721878021,0.3,0.0,0.0,0.25,2464.886860370636,True,,,1,5e40473d586a47acb217b88d7b60cf55,2023-03-29_13-06-39,1680087999,2464.886860370636,117417,hostname,127.0.0.1,2464.886860370636,0,1,0.004701137542724609,"116_early_stop=True,lambda_reg=0.0781,learning_rate=0.0657,max_epochs=5000",0.3,False,256,5000,True,0.06565403101711673,0.0781159721878021,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00117,1.6200000000000003,162.0,0.923,0.4337390552834064,0.5662609447165936,0.6997004493639499,0.9838000000000001,0.0,0.9543853571428572,493.1938248058001,2.0,100.0,1000.0,0.3,0.0,256.0,5000.0,0.0,0.0013376284242952868,0.0008831221741676575,0.3,0.0,0.0,0.25,2462.918294429779,True,,,1,00379b07556a4c36bae3b719465953c8,2023-03-29_13-06-39,1680087999,2462.918294429779,117428,hostname,127.0.0.1,2462.918294429779,0,1,0.00435328483581543,"117_early_stop=False,lambda_reg=0.0009,learning_rate=0.0013,max_epochs=5000",0.3,False,256,5000,False,0.0013376284242952868,0.0008831221741676574,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00118,1.8079999999999998,180.8,0.27599999999999997,0.3881902195426449,0.6118097804573551,0.37792723872528644,0.98192,0.0,0.6758540306122449,994.8050035288001,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,1.0,0.0023186732536074842,0.04412621088788944,0.3,0.0,0.0,0.25,4967.496561527252,True,,,1,5b6e0ee12f164b5e9a66f353588aaa2d,2023-03-29_13-48-48,1680090528,4967.496561527252,117402,hostname,127.0.0.1,4967.496561527252,0,1,0.004248857498168945,"118_early_stop=True,lambda_reg=0.0441,learning_rate=0.0023,max_epochs=10000",0.3,False,256,10000,True,0.0023186732536074842,0.04412621088788944,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00119,2.098,209.8,0.49799999999999994,0.5171311681512881,0.4828688318487119,0.4887538037781784,0.97902,0.0,0.854302806122449,988.1320165367997,2.0,100.0,1000.0,0.3,0.0,256.0,10000.0,0.0,0.0004117599379220421,0.014283312885589244,0.3,0.0,0.0,0.25,4934.336967945099,True,,,1,c3c0e2f9ec274070867bd3965770224e,2023-03-29_13-48-47,1680090527,4934.336967945099,117502,hostname,127.0.0.1,4934.336967945099,0,1,0.006086587905883789,"119_early_stop=False,lambda_reg=0.0143,learning_rate=0.0004,max_epochs=10000",0.3,False,256,10000,False,0.0004117599379220421,0.014283312885589245,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00120,5.856,585.6,0.27199999999999996,0.8861273308207602,0.11387266917923984,0.15869534275016692,0.94144,0.0,0.846742193877551,97.22441728040012,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,1.0,0.0005869199575089507,0.00012810266818732695,0.3,0.0,0.0,0.25,485.84060430526733,True,,,1,e3675b881f6b4c388207a98e5086e20f,2023-03-29_12-34-41,1680086081,485.84060430526733,117449,hostname,127.0.0.1,485.84060430526733,0,1,0.0042459964752197266,"120_early_stop=True,lambda_reg=0.0001,learning_rate=0.0006,max_epochs=1000",0.3,False,256,1000,True,0.0005869199575089507,0.00012810266818732695,"[10.0, 1000.0]",0.3,False,False,0.25
b2430_00121,4.6659999999999995,466.6,0.089,0.9411629185389371,0.05883708146106278,0.07081515849235592,0.9533400000000001,0.0,0.7981571938775509,96.13666737800013,2.0,100.0,1000.0,0.3,0.0,256.0,1000.0,0.0,0.00020369124095048633,0.0015237811566801058,0.3,0.0,0.0,0.25,480.3159976005554,True,,,1,8c82299c9d804ef2a25b1ff2137d40c5,2023-03-29_12-34-39,1680086079,480.3159976005554,117454,hostname,127.0.0.1,480.3159976005554,0,1,0.004857778549194336,"121_early_stop=False,lambda_reg=0.0015,learning_rate=0.0002,max_epochs=1000",0.3,False,256,1000,False,0.00020369124095048633,0.0015237811566801058,"[10.0, 1000.0]",0.3,False,False,0.25
