trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/init_penalty,hparam/penalty_fact,hparam/max_penalty,hparam/multiplier,hparam/dagness_tol,hparam/progress_rate,hparam/max_iter,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/hidden_size,config/init_penalty,config/penalty_fact,config/max_penalty,config/multiplier,config/dagness_tol,config/progress_rate,config/max_iter
7490b_00000,2.048,204.8,0.6085,0.16459721557324664,0.8354027844267534,0.7040572216171311,0.97952,0.005020833333333319,0.0,0.8893859375,26988.572092132603,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0008505148136730605,0.01268322767786389,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,134597.1189608574,True,,,1,55290300579a48aabcfce1cf196de3b1,2023-05-13_13-25-24,1683977124,134597.1189608574,242725,c26,172.16.6.26,134597.1189608574,0,1,0.00518798828125,"0_lambda_reg=0.0127,learning_rate=0.0009",0.3,False,64,5000,True,0.0008505148136730605,0.012683227677863888,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
7490b_00001,1.0599999999999998,106.0,0.8965000000000002,0.15178791631194696,0.8482120836880529,0.8715653233317718,0.9894000000000001,0.006729166666666675,0.0,0.9678336979166667,26559.974368128995,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00042549267078725704,0.0009621161944179215,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,132459.40596818924,True,,,1,86db46585cab45c3885cf727d9b6709b,2023-05-13_12-49-52,1683974992,132459.40596818924,242804,c26,172.16.6.26,132459.40596818924,0,1,0.0059049129486083984,"1_lambda_reg=0.0010,learning_rate=0.0004",0.3,False,64,5000,True,0.00042549267078725704,0.0009621161944179216,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
7490b_00002,3.5420000000000003,354.2,0.242,0.3457678631041084,0.6542321368958917,0.3528508037329345,0.9645800000000001,0.0053124999999999865,0.0,0.657515859375,28531.3955102748,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0009411754389496479,0.07815650611936098,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,142276.3562066555,True,,,1,8f04f3072ddf4467b94593022c2295da,2023-05-13_15-33-33,1683984813,142276.3562066555,242866,c26,172.16.6.26,142276.3562066555,0,1,0.005711555480957031,"2_lambda_reg=0.0782,learning_rate=0.0009",0.3,False,64,5000,True,0.000941175438949648,0.07815650611936098,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
7490b_00003,1.8200000000000003,182.0,0.898,0.274193857555623,0.725806142444377,0.8010571780124593,0.9818000000000001,0.014708333333333323,0.0,0.9698308333333333,25984.096157176995,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00041171095051112784,0.0002816072151087457,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,129583.08298492432,True,,,1,632958aac422427ea59deb1a0037059b,2023-05-13_12-02-00,1683972120,129583.08298492432,242869,c26,172.16.6.26,129583.08298492432,0,1,0.005497455596923828,"3_lambda_reg=0.0003,learning_rate=0.0004",0.3,False,64,5000,True,0.0004117109505111278,0.0002816072151087457,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
7490b_00004,2.9439999999999995,294.4,0.38049999999999995,0.23452854455486033,0.7654714554451397,0.508224051924494,0.9705600000000001,0.004854166666666671,0.0,0.7251586458333333,28196.364217477403,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00020162072188963944,0.039451422560573275,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,140602.5800895691,True,,,1,733c8d24d0a94bf0a5c3ecaf8af16d32,2023-05-13_15-05-45,1683983145,140602.5800895691,242992,c26,172.16.6.26,140602.5800895691,0,1,0.004081010818481445,"4_lambda_reg=0.0395,learning_rate=0.0002",0.3,False,64,5000,True,0.00020162072188963944,0.039451422560573275,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
7490b_00005,1.8,180.0,0.8780000000000001,0.27131020431897496,0.728689795681025,0.7960183288752589,0.982,0.01366666666666667,0.0,0.9667992708333335,26784.947091018395,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002167359832267517,0.0001499000342912044,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,133565.82200312614,True,,,1,924b2375484d4b11978f78eb11429238,2023-05-13_13-08-28,1683976108,133565.82200312614,242995,c26,172.16.6.26,133565.82200312614,0,1,0.005548715591430664,"5_lambda_reg=0.0001,learning_rate=0.0002",0.3,False,64,5000,True,0.0002167359832267517,0.0001499000342912044,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
7490b_00006,2.094,209.4,0.8885,0.2948850421179344,0.7051149578820656,0.7816114894382605,0.9790599999999999,0.017166666666666663,0.0,0.9631815104166666,25446.074603832596,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00012472783473442756,0.000365074956395689,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,126897.79331946373,True,,,1,00c03b9e8cf14e379c580e1f194507c3,2023-05-13_11-17-20,1683969440,126897.79331946373,242997,c26,172.16.6.26,126897.79331946373,0,1,0.0076808929443359375,"6_lambda_reg=0.0004,learning_rate=0.0001",0.3,False,64,5000,True,0.00012472783473442756,0.000365074956395689,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
7490b_00007,3.6340000000000003,363.4,0.23349999999999999,0.38302492252470594,0.616975077475294,0.3383781909675034,0.96366,0.005916666666666681,0.0,0.6554029166666666,29333.09076662441,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00030714326527372823,0.08706079534042745,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,146269.26482725143,True,,,1,829abbaa03a143198d8a9f3fb9e2be80,2023-05-13_16-40-12,1683988812,146269.26482725143,242999,c26,172.16.6.26,146269.26482725143,0,1,0.006441831588745117,"7_lambda_reg=0.0871,learning_rate=0.0003",0.3,False,64,5000,True,0.00030714326527372823,0.08706079534042745,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
7490b_00008,2.714,271.4,0.458,0.2299076653857425,0.7700923346142575,0.5742942480329253,0.9728600000000001,0.005687500000000001,0.0,0.77444171875,28065.4710027312,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00018702594954417406,0.026224797488142514,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,139966.45426297188,True,,,1,cc57a96e85b64e4da6ce6544b6249115,2023-05-13_14-55-09,1683982509,139966.45426297188,243001,c26,172.16.6.26,139966.45426297188,0,1,0.004782915115356445,"8_lambda_reg=0.0262,learning_rate=0.0002",0.3,False,64,5000,True,0.00018702594954417406,0.026224797488142514,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
7490b_00009,3.4859999999999998,348.6,0.28750000000000003,0.35282980688153104,0.6471701931184689,0.3978108814907909,0.9651400000000001,0.006624999999999992,0.0,0.6484294270833333,29126.2058895304,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00012148471912047628,0.06444659860294055,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,145234.81576442719,True,,,1,8b72d20dacc24f12a9541973ea04e3b8,2023-05-13_16-23-02,1683987782,145234.81576442719,243299,c26,172.16.6.26,145234.81576442719,0,1,0.005239725112915039,"9_lambda_reg=0.0644,learning_rate=0.0001",0.3,False,64,5000,True,0.00012148471912047627,0.06444659860294055,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
