trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/init_penalty,hparam/penalty_fact,hparam/max_penalty,hparam/multiplier,hparam/dagness_tol,hparam/progress_rate,hparam/max_iter,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/hidden_size,config/init_penalty,config/penalty_fact,config/max_penalty,config/multiplier,config/dagness_tol,config/progress_rate,config/max_iter
81d1c_00000,4.0840000000000005,408.4,0.7206666666666667,0.3464976698288334,0.6535023301711667,0.6836059406607771,0.95916,0.025617021276595753,0.0,0.9243646808510639,28219.247229641398,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00020031319059211076,0.00265407108305847,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,140738.29272937775,True,,,1,2a02686746294f5bb3ce14339a1f250f,2023-05-20_01-52-25,1684540345,140738.29272937775,448906,c18,172.16.6.18,140738.29272937775,0,1,0.006124258041381836,"0_lambda_reg=0.0027,learning_rate=0.0002",0.3,False,64,5000,True,0.00020031319059211078,0.00265407108305847,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
81d1c_00001,4.846000000000001,484.6,0.6180000000000001,0.37748855992339125,0.6225114400766087,0.6144579546590636,0.9515399999999999,0.027170212765957436,0.0,0.8863370212765957,28231.2369094108,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00026865403126041803,0.0038555338916239747,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,140785.96091866493,True,,,1,6dd49951c46e43dd92a5822c22fb8eeb,2023-05-20_01-53-18,1684540398,140785.96091866493,448986,c18,172.16.6.18,140785.96091866493,0,1,0.005781412124633789,"1_lambda_reg=0.0039,learning_rate=0.0003",0.3,False,64,5000,True,0.00026865403126041803,0.0038555338916239743,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
81d1c_00002,6.456,645.6,0.6123333333333333,0.4656353061745171,0.5343646938254829,0.5598238030201972,0.9354400000000002,0.04393617021276597,0.0,0.8914432269503546,30364.5514880548,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0005994223336497522,0.002968670791425415,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,151439.23582410812,True,,,1,52d2da3a97f4491f91a0302972836cb7,2023-05-20_04-50-56,1684551056,151439.23582410812,449049,c18,172.16.6.18,151439.23582410812,0,1,0.004907369613647461,"2_lambda_reg=0.0030,learning_rate=0.0006",0.3,False,64,5000,True,0.0005994223336497522,0.002968670791425415,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
81d1c_00003,6.0040000000000004,600.4,0.4010000000000001,0.4863103276851247,0.5136896723148753,0.4482513432483892,0.9399599999999999,0.02563829787234042,0.0,0.7565201418439716,29558.493849084596,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00017062451497175344,0.015423738150490942,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,147426.62938976288,True,,,1,fb049f4b7cac40468709fb24cd35d563,2023-05-20_03-44-03,1684547043,147426.62938976288,449052,c18,172.16.6.18,147426.62938976288,0,1,0.005473136901855469,"3_lambda_reg=0.0154,learning_rate=0.0002",0.3,False,64,5000,True,0.00017062451497175344,0.015423738150490942,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
81d1c_00004,5.9799999999999995,598.0,0.576,0.47249495704024885,0.5275050429597512,0.5456266562223482,0.9402000000000001,0.03655319148936172,0.0,0.8930256382978723,29087.600411608397,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0007423219222896805,0.0030328120417673025,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,145053.22900128365,True,,,1,da3baa30017d4a7da3221f7790699dee,2023-05-20_03-04-30,1684544670,145053.22900128365,449054,c18,172.16.6.18,145053.22900128365,0,1,0.019292116165161133,"4_lambda_reg=0.0030,learning_rate=0.0007",0.3,False,64,5000,True,0.0007423219222896805,0.0030328120417673025,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
81d1c_00005,4.024,402.4,0.8436666666666668,0.3692157776658907,0.6307842223341094,0.7198229521124581,0.95976,0.03282978723404255,0.0,0.9557928723404254,28517.764744100004,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00028181427776914283,0.0004027054873644611,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,142231.19243502617,True,,,1,fd60699d33e049b484729e338755cb71,2023-05-20_02-17-28,1684541848,142231.19243502617,449056,c18,172.16.6.18,142231.19243502617,0,1,0.00459599494934082,"5_lambda_reg=0.0004,learning_rate=0.0003",0.3,False,64,5000,True,0.00028181427776914283,0.00040270548736446107,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
81d1c_00006,3.564,356.4,0.8346666666666666,0.3234580405995784,0.6765419594004216,0.7438842127469436,0.9643599999999999,0.027361702127659582,0.0,0.9556235106382978,27296.775252443,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002308697951010022,0.0010124200529208652,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,136133.4911046028,True,,,1,6c0d28ddfe2f4dddac59d3823de808df,2023-05-20_00-35-50,1684535750,136133.4911046028,449058,c18,172.16.6.18,136133.4911046028,0,1,0.004297018051147461,"6_lambda_reg=0.0010,learning_rate=0.0002",0.3,False,64,5000,True,0.00023086979510100224,0.0010124200529208652,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
81d1c_00007,5.726,572.6,0.6463333333333333,0.4738465714487921,0.526153428551208,0.5786583226370834,0.94274,0.0383404255319149,0.0,0.8776438297872339,28557.928821079404,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00010592036889621017,0.0033073783471777906,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,142431.80828857422,True,,,1,4fe3401cb0114312acccb0e97032aee6,2023-05-20_02-20-54,1684542054,142431.80828857422,449374,c18,172.16.6.18,142431.80828857422,0,1,0.007144927978515625,"7_lambda_reg=0.0033,learning_rate=0.0001",0.3,False,64,5000,True,0.00010592036889621017,0.00330737834717779,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
81d1c_00008,5.956,595.6,0.25333333333333335,0.4868867766667197,0.5131132233332802,0.3381159979575872,0.94044,0.01570212765957446,0.0,0.656328865248227,30609.315815530405,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00022929817528880405,0.05250547536343993,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,152643.93441033363,True,,,1,40d4035ea54a4134bb8890304e73a636,2023-05-20_05-11-06,1684552266,152643.93441033363,449376,c18,172.16.6.18,152643.93441033363,0,1,0.0064198970794677734,"8_lambda_reg=0.0525,learning_rate=0.0002",0.3,False,64,5000,True,0.00022929817528880405,0.05250547536343993,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
81d1c_00009,5.1899999999999995,519.0,0.5473333333333332,0.43052560031270026,0.5694743996872998,0.5410372670923216,0.9480999999999999,0.026319148936170222,0.0,0.8820294326241134,30940.937138736004,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002989463362723969,0.003470775152634079,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,154314.02492284775,True,,,1,6f627aa2ce8e42c193faf78451f341c7,2023-05-20_05-38-56,1684553936,154314.02492284775,449378,c18,172.16.6.18,154314.02492284775,0,1,0.007323741912841797,"9_lambda_reg=0.0035,learning_rate=0.0003",0.3,False,64,5000,True,0.0002989463362723969,0.003470775152634079,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
