trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/prethreshold,hparam/compute_weights,hparam/joint_learn,hparam/progress_rate,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/multiplier,config/prethreshold,config/compute_weights,config/joint_learn,config/progress_rate
436cd_00000,24.6392,12319.6,0.14409999999999998,0.9365224965240861,0.06347750347591387,0.07771745157044269,0.9507216,0.04277338709677418,0.0,0.5925078993951614,6641.4933732954,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0001266456206151689,0.013262593866023815,0.3,0.0,1.0,0.25,32957.547734975815,True,,,1,16b869a4e4c241d9bd827feffcde4029,2023-05-12_20-51-33,1683917493,32957.547734975815,327033,c11,172.16.6.11,32957.547734975815,0,1,0.004998445510864258,"0_lambda_reg=0.0133,learning_rate=0.0001",0.3,False,64,5000,True,0.0001266456206151689,0.013262593866023815,[],0.3,False,True,0.25
436cd_00001,28.410000000000004,14205.0,0.22889999999999996,0.9541117854897874,0.045888214510212716,0.07362926217315702,0.9431799999999999,0.05105967741935484,0.0,0.6281422213709678,6314.9893978682,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00013252792223392094,0.002817086971286114,0.3,0.0,1.0,0.25,31357.207070589066,True,,,1,88a7272b35d0412ea6d3aabeb94f2226,2023-05-12_20-24-57,1683915897,31357.207070589066,327117,c11,172.16.6.11,31357.207070589066,0,1,0.00519871711730957,"1_lambda_reg=0.0028,learning_rate=0.0001",0.3,False,64,5000,True,0.00013252792223392094,0.002817086971286114,[],0.3,False,True,0.25
436cd_00002,5.2508,2625.4,0.1147,0.7828260870471524,0.21717391295284755,0.149402081857338,0.9894983999999999,0.0034467741935483966,0.0,0.5730242457661289,6624.278789760999,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002590350780523016,0.03425183358122965,0.3,0.0,1.0,0.25,32877.23125386238,True,,,1,ba9826657e16438f8adad303f76ecdec,2023-05-12_20-50-22,1683917422,32877.23125386238,327180,c11,172.16.6.11,32877.23125386238,0,1,0.005052328109741211,"2_lambda_reg=0.0343,learning_rate=0.0003",0.3,False,64,5000,True,0.0002590350780523016,0.03425183358122965,[],0.3,False,True,0.25
436cd_00003,7.1244,3562.2,0.1203,0.8718590255255002,0.12814097447449974,0.12236168514880849,0.9857511999999999,0.007269354838709696,0.0,0.5959893764112904,6605.6196384616005,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002083550415226902,0.02044193986008218,0.3,0.0,1.0,0.25,32783.95140647888,True,,,1,6680c96398ac464596c06ea4ee902791,2023-05-12_20-48-49,1683917329,32783.95140647888,327183,c11,172.16.6.11,32783.95140647888,0,1,0.005270242691040039,"3_lambda_reg=0.0204,learning_rate=0.0002",0.3,False,64,5000,True,0.00020835504152269017,0.02044193986008218,[],0.3,False,True,0.25
436cd_00004,22.090799999999998,11045.4,0.32720000000000005,0.9239347689476896,0.07606523105231039,0.1213968118753603,0.9558184000000001,0.039112096774193514,0.0,0.6812432842741936,6591.0392246724,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00022530692828250266,0.001071594050292564,0.3,0.0,1.0,0.25,32714.915485858917,True,,,1,113444584ae34274aab8dcf5352178a5,2023-05-12_20-47-40,1683917260,32714.915485858917,327185,c11,172.16.6.11,32714.915485858917,0,1,0.004633188247680664,"4_lambda_reg=0.0011,learning_rate=0.0002",0.3,False,64,5000,True,0.0002253069282825027,0.001071594050292564,[],0.3,False,True,0.25
436cd_00005,19.3992,9699.6,0.3744,0.9129472977679081,0.087052702232092,0.14001188342495413,0.9612016000000001,0.03406612903225805,0.0,0.6901067711693548,6649.6075856751995,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.000502547651994369,0.000624839914935096,0.3,0.0,1.0,0.25,33001.51234912872,True,,,1,b7f421b8e64645ba828ce37b073262c3,2023-05-12_20-52-32,1683917552,33001.51234912872,327367,c11,172.16.6.11,33001.51234912872,0,1,0.006791353225708008,"5_lambda_reg=0.0006,learning_rate=0.0005",0.3,False,64,5000,True,0.000502547651994369,0.000624839914935096,[],0.3,False,True,0.25
436cd_00006,68.88719999999999,34443.6,0.37299999999999994,0.9761825252003833,0.02381747479961669,0.04451801912864926,0.8622256,0.13382903225806453,0.0,0.6399245028225806,6276.479678400001,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00012711795916144634,0.0003030398826969626,0.3,0.0,1.0,0.25,31167.952788829803,True,,,1,d2c6a42e440f45b08a33393042fb0a7c,2023-05-12_20-21-58,1683915718,31167.952788829803,327370,c11,172.16.6.11,31167.952788829803,0,1,0.0051724910736083984,"6_lambda_reg=0.0003,learning_rate=0.0001",0.3,False,64,5000,True,0.00012711795916144634,0.0003030398826969626,[],0.3,False,True,0.25
436cd_00007,7.7296,3864.8,0.124,0.8625186541671159,0.13748134583288402,0.12574472541152398,0.9845408000000001,0.00851935483870967,0.0,0.5820988241935484,6614.857619542,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00017627203798841384,0.023410395367924084,0.3,0.0,1.0,0.25,32830.515511751175,True,,,1,a45d85974da84a02b641b3eeb0c54d17,2023-05-12_20-49-41,1683917381,32830.515511751175,327372,c11,172.16.6.11,32830.515511751175,0,1,0.005343198776245117,"7_lambda_reg=0.0234,learning_rate=0.0002",0.3,False,64,5000,True,0.00017627203798841384,0.023410395367924084,[],0.3,False,True,0.25
436cd_00008,9.747200000000001,4873.6,0.2291,0.8692500064118882,0.13074999358811187,0.16332585311301479,0.9805056000000001,0.013434677419354845,0.0,0.6457210752016128,6292.6013867458005,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002681761240888618,0.0034022447957688115,0.3,0.0,1.0,0.25,31242.54381942749,True,,,1,acccd1f3e510417aa74eea28e2b78206,2023-05-12_20-23-13,1683915793,31242.54381942749,327374,c11,172.16.6.11,31242.54381942749,0,1,0.0077762603759765625,"8_lambda_reg=0.0034,learning_rate=0.0003",0.3,False,64,5000,True,0.0002681761240888618,0.003402244795768811,[],0.3,False,True,0.25
436cd_00009,5.8796,2939.8,0.1865,0.7763492631090094,0.22365073689099063,0.202898080856784,0.9882408,0.005293548387096769,0.0,0.620498666532258,6517.3584840178,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0004170507317846863,0.010609417791210576,0.3,0.0,1.0,0.25,32345.05886912346,True,,,1,343fe601bfb34ebfb651f3fe41145d24,2023-05-12_20-41-42,1683916902,32345.05886912346,327617,c11,172.16.6.11,32345.05886912346,0,1,0.006566286087036133,"9_lambda_reg=0.0106,learning_rate=0.0004",0.3,False,64,5000,True,0.0004170507317846863,0.010609417791210576,[],0.3,False,True,0.25
436cd_00010,5.9384,2969.2,0.16829999999999998,0.7876056202062929,0.21239437979370707,0.18670609340549593,0.9881232000000001,0.00526532258064516,0.0,0.6093159679435483,6303.392422275399,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0006418498430249477,0.01058918162850901,0.3,0.0,1.0,0.25,31299.555865049362,True,,,1,c826170f0906473598957f48564aa5b6,2023-05-12_20-24-23,1683915863,31299.555865049362,327680,c11,172.16.6.11,31299.555865049362,0,1,0.006784677505493164,"10_lambda_reg=0.0106,learning_rate=0.0006",0.3,False,64,5000,True,0.0006418498430249477,0.01058918162850901,[],0.3,False,True,0.25
436cd_00011,80.4692,40234.6,0.3769,0.9800465421078698,0.019953457892130228,0.03782588124067765,0.8390616,0.15721129032258066,0.0,0.6283476945564516,6378.7019576264,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0001455266232879227,0.00015432729521896576,0.3,0.0,1.0,0.25,31656.086312532425,True,,,1,b181c29cec874716a6821a5b61761f91,2023-05-12_20-30-26,1683916226,31656.086312532425,327744,c11,172.16.6.11,31656.086312532425,0,1,0.0071103572845458984,"11_lambda_reg=0.0002,learning_rate=0.0001",0.3,False,64,5000,True,0.0001455266232879227,0.00015432729521896576,[],0.3,False,True,0.25
436cd_00012,8.7644,4382.2,0.0769,0.9087321900730562,0.09126780992694399,0.07810521147062507,0.9824712,0.010225806451612907,0.0,0.5666197657258065,6321.9505901364,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00011226789748302113,0.057611357587647474,0.3,0.0,1.0,0.25,31380.59454727173,True,,,1,1783a79d4a40410e99f20dc94e516592,2023-05-12_20-25-57,1683915957,31380.59454727173,327806,c11,172.16.6.11,31380.59454727173,0,1,0.008798360824584961,"12_lambda_reg=0.0576,learning_rate=0.0001",0.3,False,64,5000,True,0.00011226789748302114,0.05761135758764747,[],0.3,False,True,0.25
436cd_00013,4.5847999999999995,2292.4,0.09640000000000001,0.7157735346399573,0.2842264653600426,0.14362859151067098,0.9908303999999999,0.0019564516129032317,0.0,0.5392033221774195,6383.446303625401,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0007039298407909498,0.0626715180868416,0.3,0.0,1.0,0.25,31684.256054401398,True,,,1,747ee22d13b04e8baa88af4b8d7b12a1,2023-05-12_20-31-08,1683916268,31684.256054401398,327871,c11,172.16.6.11,31684.256054401398,0,1,0.007436275482177734,"13_lambda_reg=0.0627,learning_rate=0.0007",0.3,False,64,5000,True,0.0007039298407909498,0.0626715180868416,[],0.3,False,True,0.25
436cd_00014,21.3304,10665.2,0.2069,0.8317850594686226,0.1682149405313774,0.16856164944349833,0.9573392000000001,0.03660887096774192,0.0,0.6162599681451613,6329.187482217,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00044015668505769507,0.006893888770480987,0.3,0.0,1.0,0.25,31433.550629615784,True,,,1,d736198b7f294decbd5c8d680c466ee4,2023-05-12_20-27-04,1683916024,31433.550629615784,327934,c11,172.16.6.11,31433.550629615784,0,1,0.007360696792602539,"14_lambda_reg=0.0069,learning_rate=0.0004",0.3,False,64,5000,True,0.00044015668505769507,0.006893888770480987,[],0.3,False,True,0.25
436cd_00015,54.826800000000006,27413.4,0.3305,0.9676128408052769,0.03238715919472313,0.05764348312579757,0.8903464,0.10513870967741934,0.0,0.639111266532258,6592.230530286802,2.0,500.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00012699619534266448,0.0008453086119280063,0.3,0.0,1.0,0.25,32716.270668506622,True,,,1,858e37d8688a4dccb7c6be74f5f4eabe,2023-05-12_20-48-34,1683917314,32716.270668506622,327996,c11,172.16.6.11,32716.270668506622,0,1,0.00789332389831543,"15_lambda_reg=0.0008,learning_rate=0.0001",0.3,False,64,5000,True,0.00012699619534266448,0.0008453086119280064,[],0.3,False,True,0.25
