trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/init_penalty,hparam/penalty_fact,hparam/max_penalty,hparam/multiplier,hparam/dagness_tol,hparam/progress_rate,hparam/max_iter,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/hidden_size,config/init_penalty,config/penalty_fact,config/max_penalty,config/multiplier,config/dagness_tol,config/progress_rate,config/max_iter
5b143_00000,6.2219999999999995,622.2,0.24966666666666665,0.5190147040710873,0.48098529592891276,0.32651332713180936,0.9377799999999998,0.018297872340425524,0.0,0.6694328014184397,31606.304071234794,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00028721236127733163,0.05416660326545429,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,157604.99447321892,True,,,1,0a6da4efdb19488383adf9526c9baad6,2023-05-19_14-47-33,1684500453,157604.99447321892,4998,c10,172.16.6.10,157604.99447321892,0,1,0.005776405334472656,"0_lambda_reg=0.0542,learning_rate=0.0003",0.3,False,64,5000,True,0.00028721236127733163,0.0541666032654543,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00001,10.088,1008.8,0.7809999999999999,0.6146556853366132,0.3853443146633867,0.5079288768878285,0.8991199999999999,0.0933404255319149,0.0,0.9143899645390071,29596.508138955593,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00023436280903988451,0.00012933531926521174,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,147611.92173552513,True,,,1,fa3eca395d0648b0b28b691db2c7186e,2023-05-19_12-01-05,1684490465,147611.92173552513,5077,c10,172.16.6.10,147611.92173552513,0,1,0.006456136703491211,"1_lambda_reg=0.0001,learning_rate=0.0002",0.3,False,64,5000,True,0.00023436280903988451,0.00012933531926521174,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00002,10.325999999999999,1032.6,0.7796666666666667,0.6340177600580281,0.365982239941972,0.49131903355548595,0.89674,0.09578723404255318,0.0,0.9099116312056736,29187.324989776804,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00019249642066932268,0.00036852312912338884,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,145564.2367055416,True,,,1,f64ab760942741a98b5c1d2deeeeae95,2023-05-19_11-27-02,1684488422,145564.2367055416,5139,c10,172.16.6.10,145564.2367055416,0,1,0.0050890445709228516,"2_lambda_reg=0.0004,learning_rate=0.0002",0.3,False,64,5000,True,0.00019249642066932268,0.00036852312912338884,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00003,5.808,580.8,0.193,0.4556047843665768,0.5443952156334232,0.28480827479711535,0.94192,0.010276595744680827,0.0,0.6532521631205673,31896.160370204998,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.000653258987086214,0.09746694295850206,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,159081.60535621643,True,,,1,d3cf8927a70e43ffbcac3432ac89d178,2023-05-19_15-12-20,1684501940,159081.60535621643,5142,c10,172.16.6.10,159081.60535621643,0,1,0.005164384841918945,"3_lambda_reg=0.0975,learning_rate=0.0007",0.3,False,64,5000,True,0.000653258987086214,0.09746694295850206,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00004,5.484,548.4,0.3253333333333333,0.4217813205777038,0.5782186794222962,0.41593871553463846,0.9451599999999999,0.015276595744680876,0.0,0.719456879432624,29971.964228240606,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00032581919535568164,0.025450854170880388,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,149480.7514436245,True,,,1,a1166fba3f014a80833c3ae852340a0e,2023-05-19_12-32-19,1684492339,149480.7514436245,5144,c10,172.16.6.10,149480.7514436245,0,1,0.0052640438079833984,"4_lambda_reg=0.0255,learning_rate=0.0003",0.3,False,64,5000,True,0.00032581919535568164,0.025450854170880388,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00005,7.4319999999999995,743.2,0.7986666666666667,0.558302803196232,0.44169719680376796,0.5671716579756001,0.9256800000000001,0.06621276595744678,0.0,0.9339826950354612,28379.261721822397,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00047796422316001834,0.00012944733848835067,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,141534.89770770073,True,,,1,aae13a481427482f8c4becc30baf60e0,2023-05-19_10-19-58,1684484398,141534.89770770073,5327,c10,172.16.6.10,141534.89770770073,0,1,0.006710529327392578,"5_lambda_reg=0.0001,learning_rate=0.0005",0.3,False,64,5000,True,0.0004779642231600183,0.00012944733848835067,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00006,4.638,463.8,0.5683333333333334,0.3653290322626371,0.634670967737363,0.5937222746391405,0.9536200000000001,0.021787234042553182,0.0,0.9024630141843971,29105.7092342186,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0007000789704994166,0.0025483713658215057,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,145186.38571882248,True,,,1,103218849ccc424ab45a1d2720999ca3,2023-05-19_11-20-50,1684488050,145186.38571882248,5330,c10,172.16.6.10,145186.38571882248,0,1,0.004197359085083008,"6_lambda_reg=0.0025,learning_rate=0.0007",0.3,False,64,5000,True,0.0007000789704994166,0.0025483713658215057,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00007,6.029999999999999,603.0,0.6920000000000001,0.4732273800661676,0.5267726199338324,0.5928381770478448,0.9397,0.04448936170212765,0.0,0.911503085106383,28746.4081977094,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0003912770502915061,0.001535968940874569,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,143361.7334856987,True,,,1,fea1de818dfb4262911e157d8cca5e50,2023-05-19_10-50-25,1684486225,143361.7334856987,5332,c10,172.16.6.10,143361.7334856987,0,1,0.006822109222412109,"7_lambda_reg=0.0015,learning_rate=0.0004",0.3,False,64,5000,True,0.00039127705029150603,0.001535968940874569,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00008,7.962000000000001,796.2,0.8023333333333333,0.5742793376948789,0.42572066230512107,0.5542192575977429,0.92038,0.07208510638297871,0.0,0.9340501418439716,29838.61951115939,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00017933803661036198,0.00039040739617755176,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,148812.14874744415,True,,,1,9e8b690cca6c442185f954cc69b8db4f,2023-05-19_12-21-16,1684491676,148812.14874744415,5334,c10,172.16.6.10,148812.14874744415,0,1,0.005633354187011719,"8_lambda_reg=0.0004,learning_rate=0.0002",0.3,False,64,5000,True,0.00017933803661036198,0.00039040739617755176,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00009,5.864,586.4,0.5753333333333334,0.46677728387217876,0.5332227161278214,0.5433319927635873,0.9413600000000001,0.03527659574468087,0.0,0.8944470212765958,28820.831456274795,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0008215587436182238,0.0016788392150263252,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,143735.78370809555,True,,,1,7fb703cac8d34ec9a78e0568e907cea0,2023-05-19_10-56-44,1684486604,143735.78370809555,5601,c10,172.16.6.10,143735.78370809555,0,1,0.005332469940185547,"9_lambda_reg=0.0017,learning_rate=0.0008",0.3,False,64,5000,True,0.0008215587436182238,0.0016788392150263252,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00010,6.544,654.4,0.7183333333333334,0.4866518698245185,0.5133481301754814,0.5861458434817086,0.93456,0.05163829787234042,0.0,0.9280184042553191,29383.7325711456,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0005564615372797808,0.0003199205906707654,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,146551.53649258614,True,,,1,b9dc6804b8354be4aacb5b7fde3ba7d3,2023-05-19_11-43-45,1684489425,146551.53649258614,5667,c10,172.16.6.10,146551.53649258614,0,1,0.005281925201416016,"10_lambda_reg=0.0003,learning_rate=0.0006",0.3,False,64,5000,True,0.0005564615372797808,0.0003199205906707654,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00011,5.252000000000001,525.2,0.8723333333333333,0.45474581676267656,0.5452541832373233,0.6697357766136601,0.94748,0.04772340425531916,0.0,0.9589970212765957,27042.1338286056,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00018300890881050514,0.00011802924314674578,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,134862.30848312378,True,,,1,28e8be43c08b47d5ad8cc156f50a8736,2023-05-19_08-28-56,1684477736,134862.30848312378,5670,c10,172.16.6.10,134862.30848312378,0,1,0.004682064056396484,"11_lambda_reg=0.0001,learning_rate=0.0002",0.3,False,64,5000,True,0.00018300890881050514,0.00011802924314674578,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00012,6.01,601.0,0.766,0.4671873794269839,0.5328126205730161,0.6215157492747683,0.9399,0.04900000000000002,0.0,0.9294154255319148,28309.093999253797,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00041025052814101245,0.0009054249148561742,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,141184.16713404655,True,,,1,86f16187aad34120a653a04c1bfaea89,2023-05-19_10-14-18,1684484058,141184.16713404655,5672,c10,172.16.6.10,141184.16713404655,0,1,0.005125761032104492,"12_lambda_reg=0.0009,learning_rate=0.0004",0.3,False,64,5000,True,0.00041025052814101245,0.0009054249148561742,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00013,7.022,702.2,0.7703333333333333,0.5256581158259415,0.4743418841740585,0.5809754485502062,0.9297799999999998,0.060042553191489365,0.0,0.9300843971631206,28072.833071803598,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0005306174389681193,0.0002954697002637832,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,140004.53744649887,True,,,1,cf5352f4ad6442baa5e55abf33efe415,2023-05-19_09-54-39,1684482879,140004.53744649887,5674,c10,172.16.6.10,140004.53744649887,0,1,0.005112409591674805,"13_lambda_reg=0.0003,learning_rate=0.0005",0.3,False,64,5000,True,0.0005306174389681193,0.0002954697002637832,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00014,6.7,670.0,0.4086666666666667,0.48194442010745153,0.5180555798925486,0.44579865145233477,0.9329999999999998,0.033531914893617024,0.0,0.8381906737588652,31386.297406011396,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0008477861033394302,0.006110439396828757,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,156541.3139925003,True,,,1,8e588163f73548b283295c7774baec70,2023-05-19_14-30-21,1684499421,156541.3139925003,5917,c10,172.16.6.10,156541.3139925003,0,1,0.005300283432006836,"14_lambda_reg=0.0061,learning_rate=0.0008",0.3,False,64,5000,True,0.0008477861033394303,0.006110439396828757,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00015,4.284000000000001,428.4,0.6016666666666667,0.338762712561377,0.661237287438623,0.6211982064145828,0.95716,0.020148936170212784,0.0,0.9125292553191489,28567.796922162,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0007385586556972998,0.0019657993325796854,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,142493.2800245285,True,,,1,d919e303192d4d76ab941d81535ca99a,2023-05-19_10-36-18,1684485378,142493.2800245285,5981,c10,172.16.6.10,142493.2800245285,0,1,0.00663304328918457,"15_lambda_reg=0.0020,learning_rate=0.0007",0.3,False,64,5000,True,0.0007385586556972998,0.0019657993325796854,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
5b143_00016,3.992,399.2,0.8033333333333333,0.34841668378132507,0.651583316218675,0.7148863005836701,0.9600799999999999,0.029914893617021265,0.0,0.9465028014184398,27954.030897440796,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00032819826189973354,0.0012056895719152055,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,139429.27719044685,True,,,1,e1a253157475439cbfc6026829f938f1,2023-05-19_09-45-20,1684482320,139429.27719044685,6044,c10,172.16.6.10,139429.27719044685,0,1,0.0063135623931884766,"16_lambda_reg=0.0012,learning_rate=0.0003",0.3,False,64,5000,True,0.00032819826189973354,0.0012056895719152055,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
