trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/prethreshold,hparam/compute_weights,hparam/joint_learn,hparam/progress_rate,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/multiplier,config/prethreshold,config/compute_weights,config/joint_learn,config/progress_rate
c7c7b_00000,5.683333333333333,170.5,0.5440251572327044,0.5305743446749167,0.4694256553250834,0.5036788568307335,0.8105555555555555,0.13225371120107962,0.0,0.7248389478776767,413.013375506,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0001306324332500416,0.00016664906688112065,0.29999999999999993,0.0,1.0,0.25,4125.761510133743,True,,,1,ad439b045b0d4e1c847d756f069a3398,2023-05-18_14-56-27,1684414587,4125.761510133743,27061,c22,172.16.6.22,4125.761510133743,0,1,0.006276607513427734,"0_lambda_reg=0.0002,learning_rate=0.0001",0.3,False,64,5000,True,0.0001306324332500416,0.00016664906688112065,[],0.3,False,True,0.25
c7c7b_00001,4.49,134.7,0.24842767295597484,0.27649020373390953,0.7235097962660906,0.3694167258456932,0.8503333333333332,0.020512820512820506,0.0,0.683652891299366,421.4342329979001,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00023300858311252524,0.07089438272422918,0.29999999999999993,0.0,1.0,0.25,4208.880297899246,True,,,1,7bc86dbb0d26464188c0ac9e32a3776f,2023-05-18_14-57-55,1684414675,4208.880297899246,27140,c22,172.16.6.22,4208.880297899246,0,1,0.006059169769287109,"1_lambda_reg=0.0709,learning_rate=0.0002",0.3,False,64,5000,True,0.00023300858311252524,0.07089438272422917,[],0.3,False,True,0.25
c7c7b_00002,5.52,165.6,0.5628930817610063,0.5160297037488247,0.48397029625117527,0.5196159746087272,0.8160000000000001,0.12968960863697704,0.0,0.7360773729194781,420.91767858800006,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0002907402867189537,0.00011734616375317604,0.29999999999999993,0.0,1.0,0.25,4203.4412405490875,True,,,1,9a58161e80ec442380efce6c207a8d0b,2023-05-18_14-57-54,1684414674,4203.4412405490875,27203,c22,172.16.6.22,4203.4412405490875,0,1,0.005212306976318359,"2_lambda_reg=0.0001,learning_rate=0.0003",0.3,False,64,5000,True,0.00029074028671895375,0.00011734616375317604,[],0.3,False,True,0.25
c7c7b_00003,4.470000000000001,134.1,0.24842767295597484,0.2715948511923992,0.7284051488076008,0.36926715309024577,0.8510000000000002,0.019703103913630247,0.0,0.6773500029706583,423.63685809410015,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0008493686728573311,0.0633807491989047,0.29999999999999993,0.0,1.0,0.25,4230.532316684723,True,,,1,9e40f8f890664067ab41387efba9dfbc,2023-05-18_14-58-21,1684414701,4230.532316684723,27205,c22,172.16.6.22,4230.532316684723,0,1,0.00519561767578125,"3_lambda_reg=0.0634,learning_rate=0.0008",0.3,False,64,5000,True,0.0008493686728573311,0.0633807491989047,[],0.3,False,True,0.25
c7c7b_00004,5.536666666666667,166.1,0.529559748427673,0.5187259389922039,0.48127406100779613,0.5035387316265081,0.8154444444444444,0.12321187584345479,0.0,0.7237958224055543,417.950629026,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00020408493258868704,0.00039456097873512215,0.29999999999999993,0.0,1.0,0.25,4173.664163351059,True,,,1,cf32365c89b4417b9a9400db6df7e767,2023-05-18_14-57-25,1684414645,4173.664163351059,27207,c22,172.16.6.22,4173.664163351059,0,1,0.0053081512451171875,"4_lambda_reg=0.0004,learning_rate=0.0002",0.3,False,64,5000,True,0.00020408493258868704,0.00039456097873512215,[],0.3,False,True,0.25
c7c7b_00005,4.506666666666666,135.2,0.25283018867924534,0.2879202785925563,0.7120797214074437,0.3725892810241106,0.8497777777777777,0.022132253711201078,0.0,0.6710420220847231,423.04926470949994,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00046007368748300956,0.06182650236971495,0.29999999999999993,0.0,1.0,0.25,4224.59143614769,True,,,1,87fbb30431c542dbb429d25220635d97,2023-05-18_14-58-21,1684414701,4224.59143614769,27387,c22,172.16.6.22,4224.59143614769,0,1,0.004755735397338867,"5_lambda_reg=0.0618,learning_rate=0.0005",0.3,False,64,5000,True,0.00046007368748300956,0.06182650236971495,[],0.3,False,True,0.25
c7c7b_00006,4.27,128.1,0.4339622641509434,0.3534353000760095,0.6465646999239905,0.5181729238184468,0.8576666666666666,0.05141700404858298,0.0,0.7438384301343588,415.31079634800005,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.00025961828528897255,0.011774212515651746,0.29999999999999993,0.0,1.0,0.25,4148.125131845474,True,,,1,470c084851f34c37ab6df539c832edfd,2023-05-18_14-57-04,1684414624,4148.125131845474,27392,c22,172.16.6.22,4148.125131845474,0,1,0.004065513610839844,"6_lambda_reg=0.0118,learning_rate=0.0003",0.3,False,64,5000,True,0.0002596182852889725,0.011774212515651744,[],0.3,False,True,0.25
c7c7b_00007,4.460000000000001,133.8,0.3534591194968554,0.3296646742723203,0.6703353257276796,0.459131822191694,0.8513333333333334,0.041835357624831315,0.0,0.6962943158573744,414.5066228144,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0002800119399761091,0.024052783937431266,0.29999999999999993,0.0,1.0,0.25,4139.921214580536,True,,,1,ffb826eb8cc34d1b8427ed3e65a27df1,2023-05-18_14-56-56,1684414616,4139.921214580536,27394,c22,172.16.6.22,4139.921214580536,0,1,0.004259824752807617,"7_lambda_reg=0.0241,learning_rate=0.0003",0.3,False,64,5000,True,0.00028001193997610903,0.024052783937431266,[],0.3,False,True,0.25
c7c7b_00008,5.15,154.5,0.5591194968553459,0.4848164612792673,0.5151835387207326,0.5348594530796239,0.8283333333333334,0.11390013495276652,0.0,0.7488197998625009,423.0787093904999,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.0003370921075540296,0.0005454604816754871,0.29999999999999993,0.0,1.0,0.25,4225.14267206192,True,,,1,901d675ceb264230abdc05d6a7c0eb14,2023-05-18_14-58-21,1684414701,4225.14267206192,27396,c22,172.16.6.22,4225.14267206192,0,1,0.004402637481689453,"8_lambda_reg=0.0005,learning_rate=0.0003",0.3,False,64,5000,True,0.0003370921075540296,0.0005454604816754871,[],0.3,False,True,0.25
c7c7b_00009,4.343333333333333,130.3,0.2842767295597485,0.2664874738235996,0.7335125261764004,0.40762114836142666,0.8552222222222223,0.022267206477732792,0.0,0.6974095858902214,425.75281126169995,4.5,30.0,1000.0,0.29999999999999993,0.0,64.0,5000.0,1.0,0.000118190247685212,0.04677322818181764,0.29999999999999993,0.0,1.0,0.25,4251.921464920044,True,,,1,ff7308449f604ed2abacb149743e05b5,2023-05-18_14-58-48,1684414728,4251.921464920044,27398,c22,172.16.6.22,4251.921464920044,0,1,0.004568576812744141,"9_lambda_reg=0.0468,learning_rate=0.0001",0.3,False,64,5000,True,0.000118190247685212,0.046773228181817644,[],0.3,False,True,0.25
