trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/initial_path_coefficient,hparam/path_decay_factor,hparam/max_steps,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/hidden_size,config/initial_path_coefficient,config/path_decay_factor,config/log_det_parameter,config/max_steps
51df7_00000,3.5,70.0,0.0,1.0,0.0,0.0,0.825,0.0,0.03683528900146484,0.44167965367965367,3412.7621585192,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.0008225014660669372,0.04792591116248691,1.0,0.1,4.0,34086.18625807762,True,,,1,114f367f3b824c598e5bf5e268338c38,2023-05-12_21-46-33,1683920793,34086.18625807762,14201,c02,172.16.6.2,34086.18625807762,0,1,0.006088972091674805,"0_lambda_reg=0.0479,learning_rate=0.0008",0.3,False,64,7000,True,0.0008225014660669372,0.04792591116248691,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
51df7_00001,3.5,70.0,0.0,1.0,0.0,0.0,0.825,0.0,0.04703445434570312,0.5623290043290043,3375.318588007199,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.00020948219838747275,0.024226047152500884,1.0,0.1,4.0,33716.82507109642,True,,,1,22c4e4074ee14dbf8d35609806f8545b,2023-05-12_21-40-29,1683920429,33716.82507109642,14280,c02,172.16.6.2,33716.82507109642,0,1,0.004858493804931641,"1_lambda_reg=0.0242,learning_rate=0.0002",0.3,False,64,7000,True,0.00020948219838747277,0.024226047152500887,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
51df7_00002,3.3,66.0,0.08571428571428572,0.24595238095238098,0.7540476190476191,0.15128277727348932,0.835,0.006060606060606055,0.052064132690429685,0.5597748917748918,3409.2372326338,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.0002049358174269445,0.0004797002702310722,1.0,0.1,4.0,34050.66181087494,True,,,1,0538775d0d48491da3247bd7721e037f,2023-05-12_21-46-07,1683920767,34050.66181087494,14343,c02,172.16.6.2,34050.66181087494,0,1,0.004814863204956055,"2_lambda_reg=0.0005,learning_rate=0.0002",0.3,False,64,7000,True,0.00020493581742694452,0.0004797002702310723,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
51df7_00003,3.41,68.2,0.02571428571428571,0.2,0.8,0.04933350483418012,0.8295,0.0,0.051477813720703126,0.6668354978354978,3395.1045055215,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.00013400191515882109,0.006128458349446446,1.0,0.1,4.0,33914.98017048836,True,,,1,73d3bff083f946818682766726b1e2a4,2023-05-12_21-43-52,1683920632,33914.98017048836,14346,c02,172.16.6.2,33914.98017048836,0,1,0.018015146255493164,"3_lambda_reg=0.0061,learning_rate=0.0001",0.3,False,64,7000,True,0.0001340019151588211,0.006128458349446446,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
51df7_00004,3.4899999999999998,69.8,0.002857142857142857,0.8,0.2,0.005633802816901409,0.8254999999999999,0.0,0.051822853088378903,0.5832251082251082,3387.1804931316,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.00011618530777278828,0.022629749161013506,1.0,0.1,4.0,33833.12076854706,True,,,1,4f7939ff235b4df0a86cba79c87fe4af,2023-05-12_21-42-30,1683920550,33833.12076854706,14348,c02,172.16.6.2,33833.12076854706,0,1,0.0046710968017578125,"4_lambda_reg=0.0226,learning_rate=0.0001",0.3,False,64,7000,True,0.00011618530777278827,0.022629749161013502,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
51df7_00005,3.2600000000000002,65.2,0.07285714285714287,0.035396825396825406,0.9646031746031747,0.13313564480245596,0.837,0.0009090909090909149,0.04862918853759766,0.617034632034632,3379.5206774843,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.0002395853260652048,0.0009628379755013676,1.0,0.1,4.0,33748.601632356644,True,,,1,8e33ede543f8480886c599ab8f857c02,2023-05-12_21-41-06,1683920466,33748.601632356644,14350,c02,172.16.6.2,33748.601632356644,0,1,0.005245685577392578,"5_lambda_reg=0.0010,learning_rate=0.0002",0.3,False,64,7000,True,0.00023958532606520482,0.0009628379755013675,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
51df7_00006,3.425,68.5,0.02142857142857143,0.4,0.6,0.04117717949475619,0.8287499999999998,0.0,0.04693126678466797,0.6338268398268398,3379.1678453418003,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.00021907969261629215,0.0044524511665251735,1.0,0.1,4.0,33742.42587971687,True,,,1,39287f40f1a34d3980db537b5f94492d,2023-05-12_21-40-59,1683920459,33742.42587971687,14352,c02,172.16.6.2,33742.42587971687,0,1,0.004771709442138672,"6_lambda_reg=0.0045,learning_rate=0.0002",0.3,False,64,7000,True,0.00021907969261629215,0.0044524511665251735,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
51df7_00007,3.2600000000000002,65.2,0.07428571428571427,0.04484126984126985,0.9551587301587301,0.13533787751916973,0.837,0.00121212121212122,0.04861526489257813,0.6061298701298702,3309.5535198180005,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.0002388668266876508,0.0009852308822842922,1.0,0.1,4.0,33050.13914036751,True,,,1,4fd3513ec5c347128acd25fb628bcaa0,2023-05-12_21-29-32,1683919772,33050.13914036751,14659,c02,172.16.6.2,33050.13914036751,0,1,0.0051670074462890625,"7_lambda_reg=0.0010,learning_rate=0.0002",0.3,False,64,7000,True,0.00023886682668765078,0.0009852308822842922,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
51df7_00008,3.3199999999999994,66.4,0.07142857142857142,0.271954711954712,0.7280452880452881,0.1274380697514878,0.834,0.004242424242424247,0.05061664581298828,0.6213982683982684,3385.891686927999,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.00018879491300872412,0.0009215963531858668,1.0,0.1,4.0,33815.115872859955,True,,,1,09aac47e0d804d6c9c8356b04171179a,2023-05-12_21-42-17,1683920537,33815.115872859955,14661,c02,172.16.6.2,33815.115872859955,0,1,0.006312370300292969,"8_lambda_reg=0.0009,learning_rate=0.0002",0.3,False,64,7000,True,0.00018879491300872412,0.0009215963531858671,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
51df7_00009,3.345,66.9,0.05714285714285714,0.1833333333333333,0.8166666666666668,0.10511547838222594,0.8327500000000001,0.0027272727272727336,0.040265655517578124,0.5468961038961039,3410.9143356178,4.5,20.0,1000.0,0.29999999999999993,0.0,64.0,7000.0,1.0,0.0005958067179202258,0.0005905168171704201,1.0,0.1,4.0,34069.25394129753,True,,,1,f5412ceb79344e90acafa3edb23449ea,2023-05-12_21-46-36,1683920796,34069.25394129753,14783,c02,172.16.6.2,34069.25394129753,0,1,0.004983425140380859,"9_lambda_reg=0.0006,learning_rate=0.0006",0.3,False,64,7000,True,0.0005958067179202258,0.0005905168171704201,[10],1.0,0.1,"[1.0, 1.0, 1.0, 1.0]",4
