trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,eval/priority_l2_norm,eval/priority_diff_mean,eval/priority_diff_std,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/adj_reg,hparam/priority_reg,hparam/init_temperature,hparam/temperature,hparam/shift,hparam/hard_threshold,hparam/symmetric,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/adj_reg,config/priority_reg,config/hidden_size,config/init_temperature,config/temperature,config/shift,config/hard_threshold,config/anneal,config/symmetric
b587b_00000,8.559999999999999,6848.0,0.7415358861686545,0.6055447578947082,0.3944552421052919,0.5127380918397632,0.9893000000000001,0.008835979918799919,0.0,0.8537260075802633,1340.9380429498,20.664443969726562,0.22994427382946014,0.21535257995128632,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0012028031127672685,0.024468779887823148,0.007170329363573121,0.45,0.002,0.01,0.0,0.0,6742.885218858719,True,,,1,151a74122a614129a0433819268937df,2023-05-02_15-44-10,1683035050,6742.885218858719,31063,hostname,127.0.0.1,6742.885218858719,0,1,0.0038175582885742188,"0_adj_reg=0.0245,learning_rate=0.0012,priority_reg=0.0072",0.3,False,64,2000,False,0.0012028031127672685,0.024468779887823148,0.007170329363573121,,0.45,0.002,0.01,False,cosine,False
b587b_00001,6.04525,4836.2,0.8894747855199832,0.4984821327350134,0.5015178672649866,0.6400016269307299,0.9924434375000001,0.006781891656604544,0.0,0.9908347240267729,1755.5778760048001,7.86587381362915,0.05876120179891586,0.06244903802871704,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.00243835437700419,0.04191752159727516,0.04106996134390576,0.45,0.002,0.01,0.0,0.0,8842.557547569275,True,,,1,b51d37e94f3d46e4932775ee5c7aee54,2023-05-02_16-19-14,1683037154,8842.557547569275,31124,hostname,127.0.0.1,8842.557547569275,0,1,0.004555463790893555,"1_adj_reg=0.0419,learning_rate=0.0024,priority_reg=0.0411",0.3,False,64,2000,False,0.00243835437700419,0.04191752159727516,0.04106996134390576,,0.45,0.002,0.01,False,cosine,False
b587b_00002,9.3485,7478.8,0.6764595103578154,0.6506282520808113,0.3493717479191886,0.45670292267420304,0.9883143750000001,0.009339426750689906,0.0,0.8071908600482894,978.4648408852001,20.356863021850586,0.27703744173049927,0.27859264612197876,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.00031629720597450947,0.01675106060637587,0.0046879523396611816,0.45,0.002,0.01,0.0,0.0,4934.081010103226,True,,,1,b1b0a0441c6c4c43a1c67d14cbb5e1fe,2023-05-02_15-14-06,1683033246,4934.081010103226,31125,hostname,127.0.0.1,4934.081010103226,0,1,0.004349470138549805,"2_adj_reg=0.0168,learning_rate=0.0003,priority_reg=0.0047",0.3,False,64,2000,False,0.00031629720597450947,0.01675106060637587,0.0046879523396611816,,0.45,0.002,0.01,False,cosine,False
b587b_00003,15.666750000000002,12533.4,0.801422891818372,0.7173162095837429,0.28268379041625724,0.40914258257856406,0.9804165625,0.01823680262459837,0.0,0.9458146082974942,1570.6184485896001,265.8500061035156,2.8866689205169678,2.6984214782714844,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.06808184964563076,0.09754978273473831,0.004041490549993136,0.45,0.002,0.01,0.0,0.0,7843.161869525909,True,,,1,03321e46f1bf40b697a80689c1ba8e5f,2023-05-02_16-02-35,1683036155,7843.161869525909,31128,hostname,127.0.0.1,7843.161869525909,0,1,0.004650115966796875,"3_adj_reg=0.0975,learning_rate=0.0681,priority_reg=0.0040",0.3,False,64,2000,False,0.06808184964563076,0.09754978273473831,0.004041490549993136,,0.45,0.002,0.01,False,cosine,False
b587b_00004,8.017,6413.6,0.8976773383553045,0.5780093219518131,0.421990678048187,0.5735566553612108,0.98997875,0.009326832708616384,0.0,0.9782272920541317,1333.5426458316,32.536346435546875,0.19661419093608856,0.23356874287128448,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.011332645606337483,0.010218915506677483,0.0012535537360235268,0.45,0.002,0.01,0.0,0.0,6697.892656326294,True,,,1,3230c223693044abace8a198fdc8c22b,2023-05-02_15-43-31,1683035011,6697.892656326294,31130,hostname,127.0.0.1,6697.892656326294,0,1,0.005318164825439453,"4_adj_reg=0.0102,learning_rate=0.0113,priority_reg=0.0013",0.3,False,64,2000,False,0.011332645606337483,0.010218915506677483,0.0012535537360235268,,0.45,0.002,0.01,False,cosine,False
b587b_00005,10.349250000000001,8279.4,0.7572713956894748,0.6614191463170076,0.33858085368299246,0.4673312701879837,0.9870634375,0.011207752892300494,0.0,0.8780854155847718,1529.9591932064,18.860660552978516,0.15704266726970673,0.21957603096961975,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.0002675391421317005,0.011803680276165627,0.00379291906169792,0.45,0.002,0.01,0.0,0.0,7717.819710731506,True,,,1,d2f3bf856ea049fc8098a0622cfc6eff,2023-05-02_16-00-30,1683036030,7717.819710731506,31133,hostname,127.0.0.1,7717.819710731506,0,1,0.005204677581787109,"5_adj_reg=0.0118,learning_rate=0.0003,priority_reg=0.0038",0.3,False,64,2000,False,0.0002675391421317005,0.011803680276165627,0.00379291906169792,,0.45,0.002,0.01,False,cosine,False
b587b_00006,7.51,6008.0,0.8933249633814606,0.5608852533626971,0.43911474663730293,0.5882485178813516,0.9906124999999999,0.008655570266096358,0.0,0.9774969813358936,1322.9013963902,32.61443328857422,0.24130864441394806,0.2581517696380615,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.011226752340149231,0.016927985615730643,0.0019247195927374569,0.45,0.002,0.01,0.0,0.0,6632.657816886902,True,,,1,91650602bb5d4811b9623bcd918d05f9,2023-05-02_15-42-25,1683034945,6632.657816886902,31137,hostname,127.0.0.1,6632.657816886902,0,1,0.005471706390380859,"6_adj_reg=0.0169,learning_rate=0.0112,priority_reg=0.0019",0.3,False,64,2000,False,0.011226752340149231,0.016927985615730643,0.0019247195927374569,,0.45,0.002,0.01,False,cosine,False
b587b_00007,8.753,7002.4,0.6896421845574388,0.6225926937603228,0.3774073062396772,0.48704260162704427,0.9890587499999999,0.008688629626539424,0.0,0.8101000603790963,1760.3500950028,12.744415283203125,0.199481800198555,0.19544658064842224,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.000601127193532548,0.04047337600248727,0.07182432585994433,0.45,0.002,0.01,0.0,0.0,8859.030753612518,True,,,1,152ad9b102ce4b71928358a98ea74083,2023-05-02_16-19-31,1683037171,8859.030753612518,31140,hostname,127.0.0.1,8859.030753612518,0,1,0.004248380661010742,"7_adj_reg=0.0405,learning_rate=0.0006,priority_reg=0.0718",0.3,False,64,2000,False,0.000601127193532548,0.04047337600248727,0.07182432585994433,,0.45,0.002,0.01,False,cosine,False
b587b_00008,5.072750000000001,4058.2,0.8449884913161749,0.4274656769422796,0.5725343230577205,0.6775402588073327,0.9936590625000001,0.005222434396847686,0.0,0.9855094826579887,1804.9971511649997,20.470861434936523,0.18907617032527924,0.17106513679027557,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.008784368503885014,0.07303905878321677,0.004469675349146582,0.45,0.002,0.01,0.0,0.0,9053.0476603508,True,,,1,4eeb792242bd4f07b64ce5d14cc2dd2e,2023-05-02_16-22-46,1683037366,9053.0476603508,31158,hostname,127.0.0.1,9053.0476603508,0,1,0.007061481475830078,"8_adj_reg=0.0730,learning_rate=0.0088,priority_reg=0.0045",0.3,False,64,2000,False,0.008784368503885014,0.07303905878321677,0.004469675349146582,,0.45,0.002,0.01,False,cosine,False
b587b_00009,9.20225,7361.8,0.8549905838041433,0.6183848860289429,0.3816151139710572,0.5270839517428219,0.9884971874999999,0.010498393472508005,0.0,0.9628041352331594,1286.7083412022,41.959373474121094,0.2603413462638855,0.3468816578388214,2.0,800.0,1000.0,0.3,0.0,64.0,2000.0,0.0,0.015122121808830189,0.027882724262166602,0.012815076757735463,0.45,0.002,0.01,0.0,0.0,6465.049912452698,True,,,1,724ef0ce9ff54cc29279bd281329e55e,2023-05-02_15-39-39,1683034779,6465.049912452698,31160,hostname,127.0.0.1,6465.049912452698,0,1,0.006116390228271484,"9_adj_reg=0.0279,learning_rate=0.0151,priority_reg=0.0128",0.3,False,64,2000,False,0.015122121808830187,0.027882724262166605,0.012815076757735463,,0.45,0.002,0.01,False,cosine,False
