trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/init_penalty,hparam/penalty_fact,hparam/max_penalty,hparam/multiplier,hparam/dagness_tol,hparam/progress_rate,hparam/max_iter,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/hidden_size,config/init_penalty,config/penalty_fact,config/max_penalty,config/multiplier,config/dagness_tol,config/progress_rate,config/max_iter
2a329_00000,2.02,202.0,0.8815000000000002,0.28944297460483254,0.7105570253951676,0.7832946008540265,0.9797999999999998,0.016104166666666676,0.0,0.96068,25979.414059261,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00047470740046965716,0.00015758547563014903,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,129562.20456123352,True,,,1,1a9a4744a6804d1ca8e917531d1155a5,2023-05-13_07-05-55,1683954355,129562.20456123352,297314,c18,172.16.6.18,129562.20456123352,0,1,0.00453948974609375,"0_lambda_reg=0.0002,learning_rate=0.0005",0.3,False,64,5000,True,0.00047470740046965716,0.00015758547563014903,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
2a329_00001,3.5839999999999996,358.4,0.231,0.35970385673351934,0.6402961432664807,0.33909861945151787,0.96416,0.00529166666666665,0.0,0.6021086979166667,28179.60610845,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00010574148215870668,0.06062299324586704,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,140532.03430485725,True,,,1,5fbe58eff575433aa2985187ba10d0dc,2023-05-13_10-08-50,1683965330,140532.03430485725,297394,c18,172.16.6.18,140532.03430485725,0,1,0.005186796188354492,"1_lambda_reg=0.0606,learning_rate=0.0001",0.3,False,64,5000,True,0.00010574148215870668,0.060622993245867035,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
2a329_00002,3.5,350.0,0.26849999999999996,0.3484009870630687,0.6515990129369313,0.38017839313477564,0.9650000000000001,0.0059791666666666465,0.0,0.6520027604166667,28114.243088287396,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0003518585972552628,0.04035582558930496,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,140200.55886793137,True,,,1,d19f1e697f8b43edbf3c26311605506d,2023-05-13_10-03-23,1683965003,140200.55886793137,297457,c18,172.16.6.18,140200.55886793137,0,1,0.004999876022338867,"2_lambda_reg=0.0404,learning_rate=0.0004",0.3,False,64,5000,True,0.0003518585972552628,0.04035582558930496,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
2a329_00003,2.9080000000000004,290.8,0.41900000000000004,0.2582296714064913,0.7417703285935087,0.5353668952128894,0.9709200000000001,0.0060833333333333295,0.0,0.7677719270833334,27629.678688222193,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00022009844403888967,0.019467823961615865,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,137758.58237075806,True,,,1,e95ba92e8b2347359541d987d7a019f9,2023-05-13_09-22-41,1683962561,137758.58237075806,297459,c18,172.16.6.18,137758.58237075806,0,1,0.004436492919921875,"3_lambda_reg=0.0195,learning_rate=0.0002",0.3,False,64,5000,True,0.0002200984440388897,0.019467823961615865,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
2a329_00004,3.664,366.4,0.22800000000000004,0.3860094695521184,0.6139905304478817,0.3324751008727433,0.96336,0.006000000000000005,0.0,0.6195679166666667,28134.366186827003,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00028909453396853366,0.07558024487770701,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,140287.5617799759,True,,,1,e33b5231ee0749af89e003889bd3c749,2023-05-13_10-04-50,1683965090,140287.5617799759,297461,c18,172.16.6.18,140287.5617799759,0,1,0.004880428314208984,"4_lambda_reg=0.0756,learning_rate=0.0003",0.3,False,64,5000,True,0.00028909453396853366,0.07558024487770701,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
2a329_00005,1.9419999999999997,194.2,0.6295,0.15375086450010036,0.8462491354998996,0.7217329172387603,0.98058,0.004791666666666683,0.0,0.8887191145833334,26055.697015250997,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00018160385827031806,0.008369704467474835,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,129931.35977125168,True,,,1,016477a7d2024a72b0f1d79265b4c901,2023-05-13_07-12-19,1683954739,129931.35977125168,297643,c18,172.16.6.18,129931.35977125168,0,1,0.004908084869384766,"5_lambda_reg=0.0084,learning_rate=0.0002",0.3,False,64,5000,True,0.00018160385827031806,0.008369704467474835,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
2a329_00006,3.128,312.8,0.37449999999999994,0.28989891044081967,0.7101010895591803,0.48965445186550544,0.96872,0.006520833333333332,0.0,0.72427265625,27641.025819527207,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00016096106524481416,0.025114113129349212,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,137833.89681625366,True,,,1,fc455edece4f4790ba15b16f4e843d96,2023-05-13_09-24-02,1683962642,137833.89681625366,297645,c18,172.16.6.18,137833.89681625366,0,1,0.00607752799987793,"6_lambda_reg=0.0251,learning_rate=0.0002",0.3,False,64,5000,True,0.00016096106524481416,0.025114113129349216,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
2a329_00007,2.394,239.4,0.6154999999999999,0.2560828591710037,0.7439171408289964,0.6733541879701483,0.97606,0.008916666666666684,0.0,0.8875715104166666,27391.002987589403,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00022258987487977668,0.006025603813631905,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,136594.29185032845,True,,,1,067162e23fae476684554aedd24126e8,2023-05-13_09-03-22,1683961402,136594.29185032845,297648,c18,172.16.6.18,136594.29185032845,0,1,0.004863262176513672,"7_lambda_reg=0.0060,learning_rate=0.0002",0.3,False,64,5000,True,0.0002225898748797767,0.006025603813631905,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
2a329_00008,2.15,215.0,0.6345000000000001,0.21134327821138413,0.7886567217886158,0.7029810250264382,0.9785,0.007166666666666677,0.0,0.8815092187500001,25696.352670915,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00013499231961204268,0.006095650565875184,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,128142.63429355621,True,,,1,3d9f79e159294a049661b04d37c3d291,2023-05-13_06-42-31,1683952951,128142.63429355621,297650,c18,172.16.6.18,128142.63429355621,0,1,0.005794525146484375,"8_lambda_reg=0.0061,learning_rate=0.0001",0.3,False,64,5000,True,0.00013499231961204268,0.006095650565875184,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
2a329_00009,1.934,193.4,0.9119999999999999,0.2924353146533689,0.7075646853466311,0.7945387718951717,0.98066,0.016479166666666666,0.0,0.9654576041666665,25217.947720158398,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00024678187731186796,0.00011773533224501199,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,125735.33925318718,True,,,1,0a178147ae874f5d939a6bb45b150746,2023-05-13_06-02-23,1683950543,125735.33925318718,297652,c18,172.16.6.18,125735.33925318718,0,1,0.004824161529541016,"9_lambda_reg=0.0001,learning_rate=0.0002",0.3,False,64,5000,True,0.00024678187731186796,0.00011773533224501199,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
