trial_id,eval/NHD,eval/SHD,eval/TPR,eval/FDR,eval/PPV,eval/F1,eval/ACC,eval/FPR,eval/dagness,eval/roc_auc,eval/time,exp/iter,dset/nodes,dset/samples,hparam/threshold,hparam/force_dag,hparam/batch_size,hparam/max_epochs,hparam/early_stop,hparam/learning_rate,hparam/lambda_reg,hparam/init_penalty,hparam/penalty_fact,hparam/max_penalty,hparam/multiplier,hparam/dagness_tol,hparam/progress_rate,hparam/max_iter,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/threshold,config/force_dag,config/batch_size,config/max_epochs,config/early_stop,config/learning_rate,config/lambda_reg,config/hidden_size,config/init_penalty,config/penalty_fact,config/max_penalty,config/multiplier,config/dagness_tol,config/progress_rate,config/max_iter
36ae7_00000,2.7979999999999996,279.8,0.34615384615384615,0.15093909529754518,0.8490609047024549,0.4909242568478061,0.97202,0.002580645161290307,0.0,0.82341967501801,27778.9886964418,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00011743982232615302,0.04796287232464469,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,138557.82265377045,True,,,1,482b71e00425416b929adc19671281de,2023-05-15_00-44-06,1684104246,138557.82265377045,333473,c14,172.16.6.14,138557.82265377045,0,1,0.005144357681274414,"0_lambda_reg=0.0480,learning_rate=0.0001",0.3,False,64,5000,True,0.00011743982232615302,0.04796287232464469,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
36ae7_00001,2.7479999999999998,274.8,0.3553846153846154,0.14395047343588296,0.856049526564117,0.5012650949903014,0.97252,0.0024349635796045766,0.0,0.8246514047866805,27406.540134132396,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0001376407351823053,0.04739954445152677,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,136685.17911434174,True,,,1,1a6001678a654c78a84d7f171e5098b0,2023-05-15_00-12-59,1684102379,136685.17911434174,333552,c14,172.16.6.14,136685.17911434174,0,1,0.0053255558013916016,"1_lambda_reg=0.0474,learning_rate=0.0001",0.3,False,64,5000,True,0.0001376407351823053,0.04739954445152677,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
36ae7_00002,0.304,30.4,0.9733333333333334,0.04918189071054881,0.9508181092894512,0.9618058100314171,0.99696,0.0020811654526535104,0.0,0.9943898716614636,25599.7341703512,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00017717203016976384,0.0013994988555488797,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,127662.49079060555,True,,,1,8e10ceb452d74690b8bf20cce37420a9,2023-05-14_21-42-41,1684093361,127662.49079060555,333615,c14,172.16.6.14,127662.49079060555,0,1,0.005200386047363281,"2_lambda_reg=0.0014,learning_rate=0.0002",0.3,False,64,5000,True,0.00017717203016976384,0.0013994988555488797,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
36ae7_00003,1.1320000000000001,113.2,0.7482051282051282,0.048928770444731984,0.9510712295552681,0.8375257641945021,0.9886799999999999,0.0015608740894901274,0.0,0.9586313402171884,26950.944089321,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002746041467987732,0.014566087948943592,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,134396.06080961227,True,,,1,03976b1594df408caa968bd12880d679,2023-05-14_23-34-54,1684100094,134396.06080961227,333618,c14,172.16.6.14,134396.06080961227,0,1,0.005007028579711914,"3_lambda_reg=0.0146,learning_rate=0.0003",0.3,False,64,5000,True,0.0002746041467987732,0.014566087948943594,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
36ae7_00004,0.40800000000000003,40.8,0.9430769230769231,0.04803832718601062,0.9519616728139895,0.947479855189927,0.9959199999999999,0.001935483870967758,0.0,0.9866089276661597,24781.342237926197,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0001290983380055786,0.0030808433144834573,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,123587.93698596954,True,,,1,909ca9327b984bb59d8972090435fc69,2023-05-14_20-34-52,1684089292,123587.93698596954,333741,c14,172.16.6.14,123587.93698596954,0,1,0.0040531158447265625,"4_lambda_reg=0.0031,learning_rate=0.0001",0.3,False,64,5000,True,0.0001290983380055786,0.0030808433144834573,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
36ae7_00005,3.1700000000000004,317.0,0.23538461538461536,0.1743358896086169,0.8256641103913831,0.36603624665563045,0.9682999999999999,0.001956295525494256,0.0,0.732012860535233,27442.3709068696,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0009241090719794012,0.08005225576089046,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,136862.07178020477,True,,,1,7a7518a67d1a419e929f3233cf09d56c,2023-05-15_00-16-06,1684102566,136862.07178020477,333744,c14,172.16.6.14,136862.07178020477,0,1,0.0048024654388427734,"5_lambda_reg=0.0801,learning_rate=0.0009",0.3,False,64,5000,True,0.0009241090719794012,0.08005225576089046,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
36ae7_00006,0.702,70.2,0.9015384615384615,0.08172720906357915,0.9182727909364209,0.9096152881239916,0.99298,0.003309053069719048,0.0,0.9825005469729717,25295.888524471,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0004439411617496482,0.005044255681694098,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,126160.73468780518,True,,,1,c062f62c1f47464ea3829188e21b2593,2023-05-14_21-17-44,1684091864,126160.73468780518,333746,c14,172.16.6.14,126160.73468780518,0,1,0.004767894744873047,"6_lambda_reg=0.0050,learning_rate=0.0004",0.3,False,64,5000,True,0.0004439411617496482,0.005044255681694098,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
36ae7_00007,0.59,59.0,0.9682051282051283,0.10778228500547644,0.8922177149945236,0.9282722682660566,0.9940999999999999,0.004849115504682611,0.0,0.99175420902372,25134.290212469998,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.00012455694353610963,0.00034708869533395226,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,125345.08784866333,True,,,1,4131c257023947cc8f7e845d997975c0,2023-05-14_21-04-09,1684091049,125345.08784866333,333748,c14,172.16.6.14,125345.08784866333,0,1,0.004320383071899414,"7_lambda_reg=0.0003,learning_rate=0.0001",0.3,False,64,5000,True,0.00012455694353610963,0.00034708869533395226,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
36ae7_00008,1.044,104.4,0.9605128205128205,0.1898922639078678,0.8101077360921323,0.8784397775576691,0.98956,0.009261186264308007,0.0,0.9904162330905308,25362.050996854,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0006372576065665973,0.00020166271208884326,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,126492.44512462616,True,,,1,fa0cc656b7144feb901203dca1f2eb8a,2023-05-14_21-23-16,1684092196,126492.44512462616,333750,c14,172.16.6.14,126492.44512462616,0,1,0.004565238952636719,"8_lambda_reg=0.0002,learning_rate=0.0006",0.3,False,64,5000,True,0.0006372576065665973,0.00020166271208884324,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
36ae7_00009,0.898,89.8,0.8287179487179486,0.06635172782164352,0.9336482721783564,0.8780261125365353,0.99102,0.0023933402705514917,0.0,0.9773301315403293,26313.928423473997,2.0,100.0,1000.0,0.3,0.0,64.0,5000.0,1.0,0.0002328523146055847,0.010568226248654312,1.0,10.0,1e+16,1.0,1e-08,0.25,100.0,131245.2695503235,True,,,1,098bed449c4e43778f5e68115a5423f6,2023-05-14_22-42-29,1684096949,131245.2695503235,333752,c14,172.16.6.14,131245.2695503235,0,1,0.00455474853515625,"9_lambda_reg=0.0106,learning_rate=0.0002",0.3,False,64,5000,True,0.0002328523146055847,0.010568226248654312,,1.0,10.0,1e+16,1.0,1e-08,0.25,100
